SCF Table,!Calculation,Year,Characteristic,Sub-Characteristic,"Secured by primary residence, Mortgages (%)","Secured by primary residence, HELOC (%)",Other residential debt (%),Credit card balances (%),Lines of credit not secured by residential property (%),"Installment loans, Education loans (%)","Installment loans, Vehicle loans (%)","Installment loans, Other loans (%)",Other (%),Any debt (%),"Secured by primary residence, Mortgages ($)","Secured by primary residence, HELOC ($)",Other residential debt ($),Credit card balances ($),Lines of credit not secured by residential property ($),"Installment loans, Education loans ($)","Installment loans, Vehicle loans ($)","Installment loans, Other loans ($)",Other ($),Any debt ($)
13,Public-Real,2001,Percentile of net worth,90–100,0.5275,0.09119999999999999,0.1412,0.22146999999999997,0.0206,0.019799999999999998,0.195911,0.0717,0.0819156,0.6967409999999999,189680.0,25740.0,105680.0,2709.7000000000003,27100.0,18970.0,16258.199999999999,10300.0,40645.5,174776.0
13,Public-Real,2004,,All families,0.4595,0.0857,0.0401,0.46173000000000003,0.015600000000000001,0.134,0.356004,0.08560000000000001,0.0762,0.764317,120820.0,27980.0,110650.0,2734.33,3820.0,11700.0,13989.599999999999,3180.0,5090.0,70330.0
13,Public-Real,2004,Percentile of income,Less than 20,0.1438,,,0.291397,,0.10890000000000001,0.12784399999999999,0.07339999999999999,0.0447,0.526189,47060.0,,,1271.78,,8270.0,7757.900000000001,1780.0,2540.0,8902.0
13,Public-Real,2004,Percentile of income,20–39.9,0.2919,0.0254,0.0128,0.424627,0.0149,0.1012,0.268769,0.1151,0.0584,0.697372,67400.0,24160.0,53410.0,2289.21,370.0,12720.0,9792.7,2290.0,3820.0,20972.0
13,Public-Real,2004,Percentile of income,40–59.9,0.5004,0.0704,0.026699999999999998,0.549612,0.0174,0.1564,0.43269799999999997,0.1002,0.0803,0.840256,99200.0,17800.0,89020.0,2747.05,1270.0,12720.0,11700.4,3180.0,2930.0,56213.0
13,Public-Real,2004,Percentile of income,60–79.9,0.627,0.1341,0.0437,0.562275,0.0184,0.1716,0.49135399999999996,0.08410000000000001,0.08220000000000001,0.867153,123360.0,24160.0,78850.0,3815.35,8900.0,10810.0,16533.2,3320.0,4450.0,116750.0
13,Public-Real,2004,Percentile of income,80–89.9,0.7406999999999999,0.1707,0.0761,0.5751850000000001,0.0258,0.14400000000000002,0.5259940000000001,0.0727,0.1223,0.917398,165330.0,26710.0,99200.0,3433.81,17800.0,13230.0,17804.9,5720.0,6360.0,172962.0
13,Public-Real,2004,Percentile of income,90–100,0.7276,0.1996,0.1514,0.38624200000000003,0.0252,0.1201,0.392631,0.0379,0.109,0.863733,234010.0,50870.0,202210.0,5087.13,50870.0,12720.0,21620.3,5980.0,12720.0,265802.0
13,Public-Real,2004,Age of head (years),Less than 35,0.3771,0.0354,0.019299999999999998,0.474698,0.022000000000000002,0.2829,0.412611,0.1331,0.0622,0.797809,128449.99999999999,38150.0,83940.0,1907.67,1270.0,11700.0,12463.5,1910.0,3820.0,43241.0
13,Public-Real,2004,Age of head (years),35–44,0.6219,0.1051,0.0404,0.588391,0.0152,0.1452,0.45531799999999994,0.10279999999999999,0.113,0.885561,139900.0,30520.0,99200.0,3179.46,2420.0,12720.0,13989.599999999999,5720.0,5090.0,110899.0
13,Public-Real,2004,Age of head (years),45–54,0.6246,0.13140000000000002,0.0633,0.540454,0.0288,0.126,0.390081,0.08410000000000001,0.09380000000000001,0.884176,120820.0,25440.0,110650.0,3688.17,8900.0,8780.0,14943.4,3690.0,5090.0,105558.0
13,Public-Real,2004,Age of head (years),55–64,0.46299999999999997,0.11699999999999999,0.061200000000000004,0.42142,0.0070999999999999995,0.0866,0.347414,0.0644,0.0836,0.763415,108100.0,27980.0,143710.0,2797.92,17800.0,11450.0,16533.2,4580.0,6970.0,59774.0
13,Public-Real,2004,Age of head (years),65–74,0.2908,0.0642,0.0319,0.319064,0.0043,,0.241853,0.046,0.0401,0.5875699999999999,72490.0,19080.0,127180.0,2797.92,5090.0,,11573.2,3180.0,6360.0,31795.0
13,Public-Real,2004,Age of head (years),75 or more,0.1572,0.0404,0.015300000000000001,0.235349,,,0.105404,,0.0253,0.403386,50870.0,19080.0,49600.0,1271.78,,,8520.9,,2540.0,19585.0
13,Public-Real,2004,Family structure,Single with child(ren),0.4153,0.0516,0.0158,0.484004,,0.14429999999999998,0.310752,0.083,0.061500000000000006,0.7781629999999999,95380.0,30520.0,40060.0,2645.31,,8900.0,10683.0,1650.0,2540.0,42414.0
13,Public-Real,2004,Family structure,"Single, no child, age less than 55",0.32549999999999996,0.0458,0.032799999999999996,0.475665,0.018600000000000002,0.1953,0.257403,0.1377,0.0839,0.778103,113190.0,21620.0,105560.0,2416.39,380.0,10170.0,10428.599999999999,2540.0,3820.0,27979.0
13,Public-Real,2004,Family structure,"Single, no child, age 55 or more",0.1997,0.0449,0.024900000000000002,0.28027799999999997,,,0.14890499999999998,0.054900000000000004,0.0509,0.480721,63590.0,25440.0,101740.0,2289.21,,,11827.6,3690.0,2540.0,20984.0
13,Public-Real,2004,Family structure,Couple with child(ren),0.665,0.13570000000000002,0.0519,0.566595,0.0212,0.17809999999999998,0.511444,0.0943,0.1018,0.9010750000000001,138620.0,31790.0,120820.0,3179.46,5090.0,12720.0,15261.4,3310.0,6360.0,127178.0
13,Public-Real,2004,Family structure,"Couple, no child",0.4549,0.0872,0.0496,0.41823,0.0175,0.1054,0.36233800000000005,0.0633,0.061900000000000004,0.743317,124630.0,24160.0,127180.0,2797.92,13990.0,10190.0,16533.2,5090.0,5090.0,70406.0
13,Public-Real,2004,Education of head,No high school diploma,0.22510000000000002,0.030299999999999997,,0.29479700000000003,,0.0338,0.20818,0.08460000000000001,0.0567,0.533777,59770.0,25440.0,,1526.14,,6360.0,11064.5,2170.0,5090.0,15261.0
13,Public-Real,2004,Education of head,High school diploma,0.4044,0.0645,0.0219,0.48181199999999996,0.018000000000000002,0.0661,0.364826,0.1012,0.058899999999999994,0.73246,89020.0,20350.0,59770.0,2417.6600000000003,1910.0,6360.0,11700.4,2540.0,3820.0,39425.0
13,Public-Real,2004,Education of head,Some college,0.49439999999999995,0.0805,0.0464,0.558334,0.0166,0.1887,0.410248,0.1001,0.1001,0.852279,110650.0,27980.0,99200.0,2797.92,3820.0,8650.0,13989.599999999999,3430.0,3820.0,65624.0
13,Public-Real,2004,Education of head,College degree,0.5974,0.1373,0.0708,0.44326099999999996,0.0182,0.20579999999999998,0.373645,0.058899999999999994,0.08380000000000001,0.8348220000000001,165330.0,33070.0,139900.0,3675.4500000000003,5090.0,19080.0,16533.2,5980.0,8900.0,148798.0
13,Public-Real,2004,Race or ethnicity of respondent,White non-Hispanic,0.4966,0.105,0.044800000000000006,0.45978,0.0173,0.1368,0.37414200000000003,0.0832,0.07769999999999999,0.7795369999999999,124630.0,27980.0,111920.0,3179.46,5090.0,12720.0,13989.599999999999,3690.0,5090.0,88325.0
13,Public-Real,2004,Race or ethnicity of respondent,Black or African-American non-hispanic,0.3431,,0.0233,0.467511,,0.1649,0.30865,0.1094,0.0812,0.7117570000000001,89020.0,,50870.0,1780.49,,10810.0,10810.1,1560.0,4200.0,38153.0
13,Public-Real,2004,Race or ethnicity of respondent,Hispanic or Latino,0.34369999999999995,0.0355,0.0232,0.47299399999999997,,0.0823,0.30728300000000003,0.08199999999999999,0.06269999999999999,0.6989319999999999,122090.0,45780.0,190770.0,2187.47,,6360.0,13989.599999999999,3180.0,1270.0,34338.0
13,Public-Real,2004,Race or ethnicity of respondent,Other or Multiple Race,0.4385,0.0579,0.0452,0.455563,,0.1094,0.311797,0.0677,0.0681,0.7942619999999999,136080.0,38150.0,114460.0,3306.63,,6360.0,12717.800000000001,4320.0,5720.0,48328.0
13,Public-Real,2004,Current work status of head,Working for someone else,0.5478000000000001,0.0931,0.0407,0.549292,0.0187,0.177,0.436916,0.1002,0.0984,0.860525,125910.0,27980.0,105560.0,2925.1,5090.0,11450.0,13989.599999999999,2540.0,4450.0,91136.0
13,Public-Real,2004,Current work status of head,Self-employed,0.5715,0.1322,0.1009,0.443253,0.029900000000000003,0.0942,0.363189,0.0713,0.057999999999999996,0.8149890000000001,148800.0,38150.0,133540.0,3433.81,2800.0,19080.0,17804.9,6360.0,8900.0,119293.0
13,Public-Real,2004,Current work status of head,Retired,0.212,0.056100000000000004,0.0123,0.259,,0.019,0.176041,0.0546,0.038900000000000004,0.506725,55960.0,22890.0,100470.0,1818.65,,6360.0,9792.7,3820.0,3820.0,19585.0
13,Public-Real,2004,Current work status of head,Other not working,0.2862,,,0.409918,,0.2759,0.20214400000000002,0.0932,,0.7043259999999999,108100.0,,,3179.46,,9540.0,9284.0,2160.0,,26809.0
13,Public-Real,2004,Current occupation of head,Managerial or professional,0.6613,0.1463,0.0758,0.508159,0.0182,0.19519999999999998,0.411842,0.0737,0.102,0.8927280000000001,161520.0,34340.0,120820.0,3815.35,10170.0,17800.0,16533.2,5470.0,6360.0,147412.0
13,Public-Real,2004,Current occupation of head,"Technical, sales, or services",0.44329999999999997,0.0662,0.0361,0.54211,0.0235,0.1377,0.405989,0.1133,0.0747,0.814888,113190.0,33070.0,134810.0,2543.56,1910.0,8900.0,13989.599999999999,2540.0,3820.0,55958.0
13,Public-Real,2004,Current occupation of head,Other occupation,0.5191,0.0725,0.032400000000000005,0.552288,0.0206,0.14800000000000002,0.460901,0.1056,0.0959,0.84002,101740.0,20350.0,99200.0,2925.1,1910.0,8780.0,12590.6,2540.0,3820.0,64861.00000000001
13,Public-Real,2004,Current occupation of head,Retired or other not working,0.2235,0.050300000000000004,0.013000000000000001,0.282425,,0.058899999999999994,0.180093,0.060599999999999994,0.0364,0.537396,69950.0,21620.0,123360.0,1907.67,,8900.0,9792.7,3560.0,5090.0,20476.0
13,Public-Real,2004,Housing status,Owner,0.6654000000000001,0.1241,0.051,0.487786,0.013300000000000001,0.1093,0.392168,0.0718,0.0775,0.8227410000000001,120820.0,27980.0,114460.0,3179.46,10170.0,12720.0,15261.4,3310.0,5090.0,121811.0
13,Public-Real,2004,Housing status,Renter or other,,,0.0155,0.403589,0.0209,0.1893,0.27531,0.1164,0.0735,0.633956,,,105560.0,1907.67,570.0,11320.0,10301.4,2540.0,3820.0,9920.0
13,Public-Real,2004,Percentile of net worth,Less than 25,0.11630000000000001,,,0.401761,0.013000000000000001,0.2309,0.280283,0.1351,0.0634,0.648644,95380.0,,,2263.77,370.0,12720.0,11318.9,3180.0,3820.0,14053.0
13,Public-Real,2004,Percentile of net worth,25–49.9,0.5218,0.045,0.014199999999999999,0.580871,0.017,0.1411,0.426302,0.0984,0.0924,0.838119,95380.0,30520.0,33070.0,2543.56,1270.0,9540.0,10937.300000000001,2029.9999999999998,2540.0,56213.0
13,Public-Real,2004,Percentile of net worth,50–74.9,0.6439,0.1191,0.0443,0.5283720000000001,0.018799999999999997,0.1065,0.412361,0.0748,0.0688,0.831796,123360.0,21620.0,64989.99999999999,3179.46,10050.0,12720.0,16533.2,3310.0,5090.0,114460.0
13,Public-Real,2004,Percentile of net worth,75–89.9,0.5739,0.1634,0.0556,0.403391,0.0132,0.0664,0.348153,0.0408,0.0729,0.746931,148800.0,29250.0,127180.0,3815.35,27980.0,10170.0,16533.2,8900.0,6360.0,139896.0
13,Public-Real,2004,Percentile of net worth,90–100,0.5287,0.1751,0.1696,0.23468599999999998,0.0146,0.0446,0.240426,0.0245,0.09140000000000001,0.726347,237820.0,48330.0,184410.0,3942.52,63590.0,9540.0,21620.3,25440.0,25440.0,244564.0
13,Public-Real,2007,,All families,0.46259999999999996,0.08529999999999999,0.0554,0.460605,0.0173,0.1517,0.349056,0.10310000000000001,0.068224,0.7703260000000001,126220.0,27790.0,115800.0,3474.05,4400.0,13900.0,13363.5,3360.0,5790.099999999999,77934.0
13,Public-Real,2007,Percentile of income,Less than 20,0.13470000000000001,0.018500000000000003,0.0111,0.257399,,0.107,0.131608,0.0964,0.037648,0.515425,46320.0,12160.0,81060.0,1158.02,,10070.0,6253.3,2650.0,3474.0,10075.0
13,Public-Real,2007,Percentile of income,20–39.9,0.2656,0.0564,0.0196,0.39403900000000003,0.0158,0.128,0.269243,0.12710000000000002,0.069233,0.703567,67160.0,17370.0,48640.0,2084.43,1510.0,11580.0,10653.7,1850.0,4632.1,20844.0
13,Public-Real,2007,Percentile of income,40–59.9,0.4866,0.0687,0.026099999999999998,0.54998,,0.1654,0.407787,0.1273,0.064558,0.8374679999999999,104220.0,17370.0,79900.0,2790.82,,11580.0,13896.2,3360.0,4632.1,64733.00000000001
13,Public-Real,2007,Percentile of income,60–79.9,0.6786,0.1112,0.06860000000000001,0.619603,0.0216,0.1889,0.516321,0.09390000000000001,0.086982,0.9092210000000001,133170.0,23160.0,97270.0,4632.06,5790.0,19690.0,15054.199999999999,3820.0,6137.5,129234.00000000001
13,Public-Real,2007,Percentile of income,80–89.9,0.7693000000000001,0.1435,0.084,0.559003,,0.2125,0.46399,0.0855,0.09395300000000001,0.895348,189910.0,39370.0,144750.0,6369.08,,13900.0,15054.199999999999,5210.0,5790.099999999999,210643.0
13,Public-Real,2007,Percentile of income,90–100,0.7253000000000001,0.1996,0.21899999999999997,0.405009,0.0207,0.1264,0.376595,0.0558,0.071429,0.876451,231600.0,55580.0,170810.0,8210.33,20840.0,18760.0,19686.3,8220.0,8685.1,272597.0
13,Public-Real,2007,Age of head (years),Less than 35,0.3715,0.0403,0.0332,0.484941,0.021400000000000002,0.3361,0.443285,0.13699999999999998,0.058702,0.835899,154020.0,27790.0,90330.0,2200.23,1160.0,15050.0,13363.5,1970.0,5211.1,41851.0
13,Public-Real,2007,Age of head (years),35–44,0.5931000000000001,0.0876,0.0647,0.516744,0.022000000000000002,0.1471,0.425637,0.1456,0.074519,0.8622320000000001,144750.0,23160.0,118120.0,4053.0499999999997,5330.0,15050.0,13896.2,3590.0,5790.099999999999,122750.0
13,Public-Real,2007,Age of head (years),45–54,0.6379,0.1173,0.0795,0.535882,0.0191,0.14529999999999998,0.390649,0.1091,0.09759000000000001,0.868306,121590.0,28950.0,94960.0,4168.85,6950.0,13900.0,13896.2,4520.0,5211.1,111088.0
13,Public-Real,2007,Age of head (years),55–64,0.5015999999999999,0.1263,0.0781,0.499491,0.0115,0.1058,0.352367,0.0885,0.08717499999999999,0.817691,104220.0,23160.0,150540.0,4168.85,11580.0,8109.999999999999,12738.2,4050.0,6948.1,69759.0
13,Public-Real,2007,Age of head (years),65–74,0.3546,0.0962,0.050199999999999995,0.37046399999999996,0.015,,0.21614699999999998,0.0596,0.043587,0.655071,98430.0,17370.0,134330.0,3474.05,34740.0,,13896.2,6350.0,5790.099999999999,46471.0
13,Public-Real,2007,Age of head (years),75 or more,0.1097,0.034,0.0055000000000000005,0.18773700000000001,,,0.060719,,0.012902,0.314397,57900.0,28950.0,57900.0,926.41,,,10190.5,,5211.1,15054.0
13,Public-Real,2007,Family structure,Single with child(ren),0.3703,0.0645,0.027200000000000002,0.451176,0.025699999999999997,0.20129999999999998,0.282995,0.1344,0.100996,0.781135,108850.0,20840.0,98430.0,1794.92,2900.0,8109.999999999999,10885.300000000001,2780.0,5790.099999999999,34740.0
13,Public-Real,2007,Family structure,"Single, no child, age less than 55",0.3453,0.0603,0.0346,0.427364,,0.18420000000000003,0.275889,0.1259,0.070106,0.767937,114640.0,23160.0,90330.0,2304.4500000000003,,15750.0,9379.9,2900.0,3474.0,36477.0
13,Public-Real,2007,Family structure,"Single, no child, age 55 or more",0.1978,0.0398,0.018799999999999997,0.301922,,,0.13430899999999998,0.0668,0.03707,0.482149,67160.0,17370.0,156330.0,2698.17,,,6948.1,3230.0,4632.1,17370.0
13,Public-Real,2007,Family structure,Couple with child(ren),0.6776000000000001,0.11,0.0839,0.546945,0.020099999999999996,0.20679999999999998,0.504896,0.13019999999999998,0.078969,0.9109560000000001,149380.0,38210.0,107700.0,4632.06,5790.0,13900.0,15054.199999999999,3300.0,6137.5,140120.0
13,Public-Real,2007,Family structure,"Couple, no child",0.4595,0.10369999999999999,0.06570000000000001,0.468499,0.0147,0.1246,0.352791,0.0655,0.057054,0.761083,121590.0,27790.0,144750.0,3821.45,4400.0,18530.0,15054.199999999999,5560.0,5790.099999999999,82219.0
13,Public-Real,2007,Education of head,No high school diploma,0.2447,0.0311,0.0184,0.268781,,0.0575,0.23524599999999998,0.10890000000000001,0.052626,0.5550269999999999,67160.0,23160.0,36480.0,1737.02,,6950.0,11580.199999999999,2320.0,4632.1,22234.0
13,Public-Real,2007,Education of head,High school diploma,0.4235,0.0756,0.0321,0.46771700000000005,0.0144,0.08779999999999999,0.356711,0.11539999999999999,0.064302,0.750713,99590.0,20840.0,94960.0,2663.43,1560.0,7180.0,12738.2,2900.0,5211.1,46321.0
13,Public-Real,2007,Education of head,Some college,0.47369999999999995,0.09119999999999999,0.057999999999999996,0.534345,0.0217,0.2022,0.39844,0.11019999999999999,0.088492,0.833622,114640.0,23160.0,92640.0,3242.44,4400.0,12740.0,13896.2,4720.0,5790.099999999999,69481.0
13,Public-Real,2007,Education of head,College degree,0.5982999999999999,0.1164,0.0966,0.479767,0.0161,0.22510000000000002,0.351838,0.08039999999999999,0.06289600000000001,0.83922,176020.0,34740.0,150540.0,5790.08,7410.0,23160.0,15054.199999999999,3240.0,6948.1,161543.0
13,Public-Real,2007,Race or ethnicity of respondent,White non-Hispanic,0.4921,0.0977,0.0583,0.450826,0.016,0.1381,0.355559,0.09449999999999999,0.067494,0.7677379999999999,125070.0,23160.0,105380.0,3821.45,5790.0,15050.0,13896.2,4170.0,5790.099999999999,88241.0
13,Public-Real,2007,Race or ethnicity of respondent,Black or African-American non-hispanic,0.3762,,0.0318,0.50327,,0.2248,0.30425,0.127,0.08074500000000001,0.7678119999999999,115800.0,,159810.0,2316.03,,10650.0,9611.5,2080.0,3474.0,35204.0
13,Public-Real,2007,Race or ethnicity of respondent,Hispanic or Latino,0.37060000000000004,0.067,0.0593,0.454169,,0.1405,0.346607,0.1319,0.07012800000000001,0.734609,130860.00000000001,34740.0,107700.0,2976.1000000000004,,11580.0,13896.2,1620.0,6137.5,61838.0
13,Public-Real,2007,Race or ethnicity of respondent,Other or Multiple Race,0.4316,0.07519999999999999,0.059500000000000004,0.48802300000000004,0.0291,0.1747,0.358744,0.1119,0.055785999999999995,0.828211,151700.0,27790.0,133170.0,2895.04,750.0,11580.0,13896.2,4050.0,5790.099999999999,60448.0
13,Public-Real,2007,Current work status of head,Working for someone else,0.5519,0.0933,0.0538,0.537085,0.019,0.2002,0.434547,0.1207,0.086602,0.862053,134330.0,24320.0,101910.0,3474.05,3010.0,13900.0,13896.2,3010.0,5790.099999999999,95189.0
13,Public-Real,2007,Current work status of head,Self-employed,0.6148,0.1101,0.1506,0.488874,0.0361,0.1093,0.354328,0.0753,0.046551999999999996,0.867595,162120.0,52110.0,181810.0,4979.46,5790.0,16210.0,16212.199999999999,12740.0,11580.199999999999,142436.0
13,Public-Real,2007,Current work status of head,Retired,0.22329999999999997,0.0649,0.0263,0.28223400000000004,0.0084,0.0369,0.16787400000000002,0.0639,0.031944,0.5228119999999999,67160.0,15050.0,115800.0,1737.02,7410.0,11580.0,11232.699999999999,3360.0,5211.1,23160.0
13,Public-Real,2007,Current work status of head,Other not working,0.2546,,,0.369405,,0.2401,0.208243,0.1491,0.075095,0.699165,94960.0,,,2084.43,,11580.0,11464.3,1970.0,9264.099999999999,25361.0
13,Public-Real,2007,Current occupation of head,Managerial or professional,0.6583,0.127,0.1003,0.526556,0.0177,0.2255,0.43168,0.10369999999999999,0.069536,0.9090560000000001,162120.0,31270.0,150540.0,5211.070000000001,10420.0,19690.0,15054.199999999999,4630.0,8106.099999999999,158648.0
13,Public-Real,2007,Current occupation of head,"Technical, sales, or services",0.47659999999999997,0.0864,0.0447,0.5321520000000001,0.027200000000000002,0.1778,0.37019599999999997,0.1199,0.07861,0.818293,115800.0,23160.0,121590.0,3474.05,4050.0,11580.0,12738.2,3470.0,4632.1,76313.0
13,Public-Real,2007,Current occupation of head,Other occupation,0.5222,0.0649,0.0506,0.532004,0.0208,0.1454,0.464968,0.1211,0.097228,0.848798,110010.0,28950.0,69480.0,2895.04,4630.0,9260.0,12738.2,2780.0,5558.5,73534.0
13,Public-Real,2007,Current occupation of head,Retired or other not working,0.22820000000000001,0.0604,0.025099999999999997,0.295842,0.0070999999999999995,0.06860000000000001,0.174176,0.07719999999999999,0.03868,0.550342,79900.0,17370.0,115800.0,1737.02,7410.0,11580.0,11348.5,2320.0,5790.099999999999,23160.0
13,Public-Real,2007,Housing status,Owner,0.674,0.1242,0.0687,0.500813,0.0125,0.1274,0.375157,0.0859,0.067695,0.823703,126220.0,27790.0,115800.0,4168.85,8690.0,16790.0,13896.2,4050.0,5790.099999999999,128550.99999999999
13,Public-Real,2007,Housing status,Renter or other,,,0.0263,0.372616,0.0277,0.20489999999999997,0.291939,0.1406,0.06938,0.6535179999999999,,,92640.0,1505.42,1160.0,11580.0,10885.300000000001,2320.0,5558.5,10596.0
13,Public-Real,2007,Percentile of net worth,Less than 25,0.1093,,,0.408825,0.0254,0.2546,0.305589,0.1649,0.067289,0.6864480000000001,122750.0,,,1737.02,1160.0,13900.0,11001.099999999999,2430.0,5790.099999999999,13780.0
13,Public-Real,2007,Percentile of net worth,25–49.9,0.5489999999999999,0.0545,0.0315,0.530747,0.0132,0.1525,0.419408,0.1284,0.08196500000000001,0.826721,98430.0,16210.0,85690.0,3242.44,2320.0,13900.0,13896.2,2430.0,4516.3,74345.0
13,Public-Real,2007,Percentile of net worth,50–74.9,0.6083,0.1244,0.0484,0.516192,0.0158,0.1297,0.38229100000000005,0.0678,0.073378,0.8024070000000001,126220.0,22000.0,83380.0,4168.85,4860.0,11580.0,13896.2,5790.0,5790.099999999999,112455.0
13,Public-Real,2007,Percentile of net worth,75–89.9,0.5954,0.15,0.0848,0.44141800000000003,0.0147,0.0786,0.324788,0.0552,0.038585,0.769119,141280.0,34740.0,108850.0,4632.06,11580.0,13900.0,13896.2,4980.0,5790.099999999999,147068.0
13,Public-Real,2007,Percentile of net worth,90–100,0.5661,0.1646,0.2181,0.304562,0.0147,0.0576,0.235199,0.0451,0.067772,0.760632,229290.0,48640.0,191070.0,5790.08,49790.0,22000.0,17370.2,10770.0,17370.2,238551.0
13,Public-Real,2010,,All families,0.4522,0.0717,0.0536,0.394224,0.020499999999999997,0.1906,0.301965,0.116176,0.064336,0.749436,120480.0,28740.0,107220.0,2873.85,6630.0,14370.0,11053.3,3758.1000000000004,4974.0,78036.0
13,Public-Real,2010,Percentile of income,Less than 20,0.13390000000000002,0.0223,0.012199999999999999,0.23239200000000002,0.0128,0.1568,0.12032899999999999,0.133979,0.04234,0.524833,66320.0,33160.0,79580.0,1215.86,1110.0,9950.0,6521.4,2652.8,2210.7000000000003,11053.0
13,Public-Real,2010,Percentile of income,20–39.9,0.2828,0.029300000000000003,0.019,0.33506300000000006,0.0213,0.1516,0.219255,0.131561,0.041588,0.667598,72950.0,22110.0,66320.0,1657.99,2540.0,9950.0,8621.6,3316.0,2210.7000000000003,22328.0
13,Public-Real,2010,Percentile of income,40–59.9,0.49770000000000003,0.066,0.0337,0.447314,0.020499999999999997,0.1979,0.334652,0.144116,0.066837,0.817277,99480.0,17690.0,68530.0,2321.19,5530.0,15470.0,10390.1,3426.5,3868.7,67425.0
13,Public-Real,2010,Percentile of income,60–79.9,0.6351,0.0941,0.060599999999999994,0.533617,0.0192,0.2332,0.435695,0.102167,0.07900299999999999,0.870118,128220.0,32049.999999999996,72950.0,3426.52,6630.0,13600.0,12158.6,4642.400000000001,6632.0,118270.0
13,Public-Real,2010,Percentile of income,80–89.9,0.7212000000000001,0.1328,0.0924,0.509548,0.0203,0.2727,0.45394199999999996,0.08838599999999999,0.116945,0.889991,174640.0,22110.0,97270.0,6521.4400000000005,16580.0,22110.0,14369.300000000001,4421.299999999999,5526.6,181053.0
13,Public-Real,2010,Percentile of income,90–100,0.7014,0.1606,0.1925,0.335924,0.0374,0.15439999999999998,0.34582799999999997,0.049743,0.06687599999999999,0.844694,248700.0,65209.99999999999,198960.0,8400.5,22110.0,27630.0,18790.600000000002,13263.9,17685.300000000003,295344.0
13,Public-Real,2010,Age of head (years),Less than 35,0.3392,0.0225,0.028900000000000002,0.38724800000000004,0.018000000000000002,0.4003,0.32158499999999995,0.128317,0.054641999999999996,0.777991,132640.0,16580.0,98370.0,1768.53,2210.0,14370.0,10942.8,2398.6,2210.7000000000003,44136.0
13,Public-Real,2010,Age of head (years),35–44,0.573,0.0557,0.0508,0.456592,0.0218,0.2618,0.40813499999999997,0.14709899999999998,0.08614100000000001,0.86048,150320.0,33160.0,93950.0,3868.65,2760.0,15470.0,12158.6,4421.299999999999,4863.400000000001,119376.0
13,Public-Real,2010,Age of head (years),45–54,0.5849,0.1092,0.0765,0.46240299999999995,0.0265,0.1747,0.359468,0.12465899999999999,0.09745200000000001,0.840794,123800.0,33160.0,123800.0,3868.65,6630.0,13260.0,10832.2,3570.2,5526.6,101690.0
13,Public-Real,2010,Age of head (years),55–64,0.5059,0.106,0.0761,0.41369500000000003,0.030299999999999997,0.0931,0.282506,0.125602,0.067347,0.7770269999999999,105010.0,23210.0,106110.0,3094.92,12160.0,17350.0,10390.1,4974.0,6632.0,85110.0
13,Public-Real,2010,Age of head (years),65–74,0.366,0.087,0.0501,0.31910299999999997,0.0118,0.04,0.22825900000000002,0.08338,0.023411,0.652065,87320.0,32049.999999999996,138170.0,2376.4599999999996,8950.0,11050.0,10942.8,4421.299999999999,6632.0,49298.0
13,Public-Real,2010,Age of head (years),75 or more,0.2119,0.0487,0.028399999999999998,0.216857,,,0.08158699999999999,0.043211000000000006,0.020122,0.385299,64110.0,22110.0,81790.0,1989.59,,,11053.3,3537.1,14369.300000000001,33160.0
13,Public-Real,2010,Family structure,Single with child(ren),0.3566,0.029500000000000002,0.026000000000000002,0.353487,0.012199999999999999,0.2299,0.268569,0.13941499999999998,0.066974,0.736926,105010.0,30950.0,105010.0,2210.66,8950.0,10940.0,8842.599999999999,3868.7,3094.9,33414.0
13,Public-Real,2010,Family structure,"Single, no child, age less than 55",0.308,0.032799999999999996,0.027200000000000002,0.371987,0.0229,0.242,0.232527,0.12902,0.056655,0.732653,121590.0,24320.0,109430.0,1834.8500000000001,3320.0,16580.0,9948.0,2763.3,5526.6,38687.0
13,Public-Real,2010,Family structure,"Single, no child, age 55 or more",0.2676,0.0507,0.0316,0.269094,0.0096,0.028999999999999998,0.122142,0.08584199999999999,0.024709,0.522045,72950.0,19900.0,79580.0,1879.06,3650.0,11050.0,7958.400000000001,3647.6000000000004,2321.2000000000003,30949.0
13,Public-Real,2010,Family structure,Couple with child(ren),0.6354,0.10060000000000001,0.0735,0.47395600000000004,0.0277,0.2693,0.43159,0.130824,0.08820499999999999,0.874872,142590.0,33160.0,116060.0,3758.12,6630.0,14370.0,12158.6,4200.2,4642.400000000001,124018.0
13,Public-Real,2010,Family structure,"Couple, no child",0.46340000000000003,0.09,0.0696,0.40186700000000003,0.0208,0.1433,0.304537,0.098492,0.061728,0.745513,112740.0,22110.0,106110.0,3315.9900000000002,14370.0,15470.0,12158.6,4310.8,6410.9,80136.0
13,Public-Real,2010,Education of head,No high school diploma,0.25780000000000003,0.0378,,0.277337,0.015600000000000001,0.0538,0.22142199999999998,0.152559,0.048361999999999995,0.5638770000000001,66320.0,21000.0,,1547.46,630.0,7520.0,9505.800000000001,2398.6,2542.3,19122.0
13,Public-Real,2010,Education of head,High school diploma,0.4017,0.056600000000000004,0.0282,0.369144,0.0168,0.12789999999999999,0.299452,0.13683299999999998,0.064329,0.706228,93950.0,24320.0,68530.0,2321.19,3540.0,8840.0,11053.3,3205.5,3316.0,47529.0
