SCF Table,!Calculation,Year,Characteristic,Sub-Characteristic,"Secured by primary residence, Mortgages (%)","Secured by primary residence, HELOC (%)",Other residential debt (%),Credit card balances (%),Lines of credit not secured by residential property (%),"Installment loans, Education loans (%)","Installment loans, Vehicle loans (%)","Installment loans, Other loans (%)",Other (%),Any debt (%),"Secured by primary residence, Mortgages ($)","Secured by primary residence, HELOC ($)",Other residential debt ($),Credit card balances ($),Lines of credit not secured by residential property ($),"Installment loans, Education loans ($)","Installment loans, Vehicle loans ($)","Installment loans, Other loans ($)",Other ($),Any debt ($)
13,Internal-Nominal,2001,Current work status of head,Other not working,0.28300000000000003,,,0.326,,0.204,0.254,0.16,0.062,0.625,72000.0,,,2000.0,,8000.0,6900.0,2000.0,2500.0,33800.0
13,Internal-Nominal,2001,Current occupation of head,Managerial or professional,0.617,0.069,0.092,0.473,0.019,0.165,0.379,0.107,0.077,0.884,96800.0,19000.0,51800.0,2500.0,5000.0,9000.0,9800.0,3000.0,7500.0,80800.0
13,Internal-Nominal,2001,Current occupation of head,"Technical, sales, or services",0.45,0.049,0.035,0.557,0.024,0.156,0.433,0.133,0.079,0.836,70000.0,16000.0,42000.0,2000.0,4000.0,6800.0,10000.0,2000.0,2000.0,32500.0
13,Internal-Nominal,2001,Current occupation of head,Other occupation,0.486,0.051,0.033,0.523,,0.114,0.473,0.13699999999999998,0.09,0.846,57000.0,12000.0,27000.0,1700.0,,5700.0,8900.0,1900.0,2000.0,32800.0
13,Internal-Nominal,2001,Current occupation of head,Retired or other not working,0.19699999999999998,0.023,0.02,0.254,0.01,0.04,0.15,0.071,0.047,0.47100000000000003,45000.0,7000.0,35000.0,1000.0,600.0,8000.0,7200.0,2000.0,3000.0,10800.0
13,Internal-Nominal,2001,Region,Northeast,0.35600000000000004,0.062,0.049,0.397,,0.11599999999999999,0.251,0.071,0.067,0.67,81000.0,14500.0,47000.0,1700.0,,8600.0,8500.0,4000.0,4500.0,36800.0
13,Internal-Nominal,2001,Region,Midwest,0.48700000000000004,0.071,0.045,0.439,0.017,0.129,0.381,0.099,0.07400000000000001,0.775,63000.0,15000.0,32100.0,2000.0,5000.0,8000.0,8400.0,2000.0,3000.0,40800.0
13,Internal-Nominal,2001,Region,South,0.45899999999999996,0.038,0.043,0.447,0.013000000000000001,0.105,0.396,0.125,0.065,0.768,59000.0,12000.0,40000.0,1900.0,5800.0,5500.0,9900.0,1800.0,2500.0,35800.0
13,Internal-Nominal,2001,Region,West,0.40399999999999997,0.027000000000000003,0.048,0.484,0.025,0.128,0.325,0.13,0.087,0.769,100000.0,20000.0,46000.0,1800.0,3000.0,8800.0,9200.0,2000.0,3000.0,39000.0
13,Internal-Nominal,2001,Urbanicity,Metropolitan statistical area (MSA),0.44299999999999995,0.049,0.047,0.44799999999999995,0.013000000000000001,0.122,0.344,0.109,0.069,0.758,77000.0,15000.0,40000.0,2000.0,3500.0,8000.0,9400.0,2000.0,3000.0,40200.0
13,Internal-Nominal,2001,Urbanicity,Non-MSA,0.379,0.04,0.036000000000000004,0.419,0.028999999999999998,0.09,0.384,0.115,0.092,0.7090000000000001,48000.0,12000.0,52000.0,1500.0,7000.0,5500.0,8200.0,2500.0,2500.0,25000.0
13,Internal-Nominal,2001,Housing status,Owner,0.6409999999999999,0.071,0.057999999999999996,0.444,0.01,0.096,0.374,0.10300000000000001,0.069,0.799,72000.0,15000.0,40000.0,2100.0,15000.0,8000.0,10000.0,3000.0,4000.0,69300.0
13,Internal-Nominal,2001,Housing status,Renter or other,,,0.02,0.44299999999999995,0.027999999999999997,0.163,0.298,0.124,0.078,0.65,,,37600.0,1200.0,1000.0,7000.0,6900.0,1200.0,2000.0,6000.0
13,Internal-Nominal,2001,Percentile of net worth,Less than 25,0.11,,,0.45399999999999996,0.025,0.19699999999999998,0.311,0.166,0.083,0.687,57000.0,,,1600.0,500.0,9000.0,7000.0,1400.0,2000.0,8700.0
13,Internal-Nominal,2001,Percentile of net worth,25–49.9,0.488,0.027999999999999997,0.02,0.5489999999999999,0.012,0.115,0.41100000000000003,0.125,0.07200000000000001,0.809,57800.0,12000.0,20000.0,1900.0,1800.0,5000.0,9200.0,2000.0,1200.0,38500.0
13,Internal-Nominal,2001,Percentile of net worth,50–74.9,0.58,0.061,0.055,0.449,,0.106,0.41200000000000003,0.084,0.071,0.78,69000.0,10000.0,47000.0,2000.0,,8000.0,9200.0,2200.0,4000.0,59800.0
13,Internal-Nominal,2001,Percentile of net worth,75–89.9,0.5770000000000001,0.098,0.076,0.39,,0.07400000000000001,0.31,0.062,0.049,0.75,90000.0,19000.0,38900.0,2000.0,,8400.0,11400.0,3000.0,7000.0,80000.0
13,Internal-Nominal,2001,Percentile of net worth,90–100,0.527,0.091,0.142,0.221,0.021,0.02,0.196,0.066,0.08199999999999999,0.6970000000000001,140000.0,19000.0,78000.0,2000.0,20500.0,14000.0,11600.0,6000.0,30000.0,124000.0
13,Internal-Nominal,2004,,All families,0.45899999999999996,0.086,0.04,0.462,0.016,0.135,0.35600000000000004,0.085,0.076,0.764,96000.0,22000.0,87000.0,2200.0,3000.0,9000.0,10800.0,2500.0,4000.0,55300.0
13,Internal-Nominal,2004,Percentile of income,Less than 20,0.146,,,0.28800000000000003,,0.109,0.128,0.073,0.046,0.526,37100.0,,,1000.0,,6300.0,6100.0,1400.0,2000.0,7000.0
13,Internal-Nominal,2004,Percentile of income,20–39.9,0.289,0.025,0.015,0.429,0.015,0.10400000000000001,0.267,0.115,0.057999999999999996,0.698,53000.0,19500.0,32500.0,1900.0,300.0,10000.0,7700.0,1800.0,2700.0,16100.000000000002
13,Internal-Nominal,2004,Percentile of income,40–59.9,0.5,0.071,0.026000000000000002,0.551,0.018000000000000002,0.158,0.436,0.1,0.08,0.84,78000.0,14500.0,66000.0,2200.0,1000.0,10000.0,9200.0,2600.0,2300.0,44400.0
13,Internal-Nominal,2004,Percentile of income,60–79.9,0.629,0.132,0.040999999999999995,0.561,0.018000000000000002,0.172,0.48700000000000004,0.085,0.083,0.866,97000.0,19000.0,62000.0,3000.0,7000.0,8000.0,12800.0,2600.0,3500.0,93400.0
13,Internal-Nominal,2004,Percentile of income,80–89.9,0.74,0.174,0.076,0.5760000000000001,0.026000000000000002,0.14400000000000002,0.536,0.071,0.122,0.919,130000.0,20000.0,78000.0,2700.0,14000.0,10400.0,14100.0,5000.0,5000.0,136000.0
13,Internal-Nominal,2004,Percentile of income,90–100,0.727,0.2,0.154,0.385,0.025,0.12,0.389,0.037000000000000005,0.106,0.863,184000.0,40000.0,159000.0,4000.0,40000.0,10000.0,17100.0,4700.0,9400.0,209000.0
13,Internal-Nominal,2004,Age of head (years),Less than 35,0.377,0.035,0.021,0.475,0.022000000000000002,0.28600000000000003,0.413,0.132,0.062,0.7979999999999999,101000.0,30000.0,62500.0,1500.0,1000.0,9200.0,9800.0,1500.0,3000.0,33600.0
13,Internal-Nominal,2004,Age of head (years),35–44,0.622,0.105,0.04,0.588,0.015,0.146,0.455,0.10300000000000001,0.113,0.8859999999999999,110000.0,24000.0,75000.0,2500.0,1900.0,9700.0,11200.0,4500.0,4000.0,87200.0
13,Internal-Nominal,2004,Age of head (years),45–54,0.625,0.131,0.063,0.54,0.028999999999999998,0.126,0.39,0.084,0.094,0.884,95000.0,20000.0,87000.0,2900.0,7000.0,6900.0,11700.0,2900.0,4000.0,83200.0
13,Internal-Nominal,2004,Age of head (years),55–64,0.46299999999999997,0.11699999999999999,0.059000000000000004,0.42100000000000004,0.006999999999999999,0.087,0.34700000000000003,0.064,0.084,0.763,85000.0,22500.0,108800.0,2200.0,14000.0,9000.0,13200.0,3600.0,5500.0,48000.0
13,Internal-Nominal,2004,Age of head (years),65–74,0.29100000000000004,0.064,0.032,0.319,0.004,,0.242,0.046,0.04,0.588,57200.0,15000.0,100000.0,2200.0,4000.0,,9100.0,2500.0,5000.0,25000.0
13,Internal-Nominal,2004,Age of head (years),75 or more,0.157,0.04,0.015,0.235,,,0.105,,0.025,0.40299999999999997,39900.0,15000.0,39000.0,1000.0,,,6600.0,,2000.0,15400.0
13,Internal-Nominal,2004,Family structure,Single with child(ren),0.413,0.055999999999999994,0.016,0.486,,0.14400000000000002,0.309,0.083,0.061,0.779,75200.0,24000.0,31500.0,2000.0,,7000.0,8300.0,1300.0,2000.0,35000.0
13,Internal-Nominal,2004,Family structure,"Single, no child, age less than 55",0.326,0.046,0.036000000000000004,0.47600000000000003,0.019,0.19699999999999998,0.257,0.136,0.084,0.778,89000.0,17400.0,75300.0,1900.0,300.0,8000.0,8200.0,2000.0,3000.0,21700.0
13,Internal-Nominal,2004,Family structure,"Single, no child, age 55 or more",0.2,0.040999999999999995,0.025,0.278,,,0.149,0.055,0.051,0.479,50000.0,17000.0,80000.0,1800.0,,,9300.0,2900.0,2000.0,16300.0
13,Internal-Nominal,2004,Family structure,Couple with child(ren),0.665,0.136,0.051,0.5670000000000001,0.021,0.18,0.511,0.094,0.102,0.9009999999999999,109000.0,25000.0,95000.0,2500.0,4000.0,10000.0,11800.0,2600.0,5000.0,100000.0
13,Internal-Nominal,2004,Family structure,"Couple, no child",0.455,0.087,0.05,0.418,0.017,0.105,0.36200000000000004,0.063,0.062,0.743,98000.0,19000.0,100000.0,2200.0,11000.0,8000.0,12700.0,4000.0,4000.0,55000.0
13,Internal-Nominal,2004,Education of head,No high school diploma,0.225,0.03,,0.295,,0.034,0.20800000000000002,0.085,0.057,0.534,47300.0,20000.0,,1200.0,,5000.0,8800.0,1700.0,4000.0,12000.0
13,Internal-Nominal,2004,Education of head,High school diploma,0.40399999999999997,0.064,0.022000000000000002,0.48200000000000004,0.018000000000000002,0.067,0.365,0.10099999999999999,0.059000000000000004,0.732,70000.0,16000.0,47000.0,1900.0,1500.0,5000.0,9200.0,2000.0,3000.0,31000.0
13,Internal-Nominal,2004,Education of head,Some college,0.494,0.08,0.046,0.5589999999999999,0.017,0.191,0.41,0.099,0.1,0.852,87000.0,22000.0,78000.0,2200.0,3000.0,6500.0,11200.0,2700.0,3000.0,51400.0
13,Internal-Nominal,2004,Education of head,College degree,0.598,0.13699999999999998,0.071,0.44299999999999995,0.018000000000000002,0.20600000000000002,0.374,0.059000000000000004,0.084,0.835,130000.0,26000.0,105000.0,2900.0,4000.0,15000.0,13000.0,4700.0,7000.0,117000.0
13,Internal-Nominal,2004,Race or ethnicity of respondent,White non-Hispanic,0.49700000000000005,0.105,0.044000000000000004,0.46,0.017,0.13699999999999998,0.374,0.083,0.078,0.78,98000.0,22000.0,87000.0,2500.0,4000.0,10000.0,11200.0,2900.0,4000.0,69500.0
13,Internal-Nominal,2004,Race or ethnicity of respondent,Black or African-American non-hispanic,0.34299999999999997,,0.023,0.46799999999999997,,0.166,0.309,0.10800000000000001,0.081,0.7120000000000001,72000.0,,40100.0,1400.0,,8200.0,8500.0,1200.0,3200.0,30000.0
13,Internal-Nominal,2004,Race or ethnicity of respondent,Hispanic or Latino,0.344,0.035,0.023,0.473,,0.08199999999999999,0.307,0.08199999999999999,0.063,0.6990000000000001,96000.0,36000.0,150000.0,1800.0,,5000.0,11000.0,2500.0,1000.0,26900.0
13,Internal-Nominal,2004,Race or ethnicity of respondent,Other or Multiple Race,0.43799999999999994,0.057999999999999996,0.054000000000000006,0.456,,0.11599999999999999,0.312,0.068,0.068,0.794,107000.0,30000.0,44500.0,2600.0,,5000.0,10900.0,3400.0,4500.0,38000.0
13,Internal-Nominal,2004,Current work status of head,Working for someone else,0.5479999999999999,0.09300000000000001,0.040999999999999995,0.5489999999999999,0.019,0.17800000000000002,0.43700000000000006,0.1,0.098,0.861,99100.0,21500.0,83000.0,2300.0,4000.0,9000.0,11100.0,2000.0,3500.0,71800.0
13,Internal-Nominal,2004,Current work status of head,Self-employed,0.5710000000000001,0.132,0.102,0.44299999999999995,0.03,0.094,0.363,0.071,0.057999999999999996,0.815,117800.0,30000.0,100000.0,2700.0,2200.0,15000.0,13900.0,5000.0,7000.0,93400.0
13,Internal-Nominal,2004,Current work status of head,Retired,0.212,0.055999999999999994,0.012,0.259,,0.02,0.17600000000000002,0.055,0.039,0.507,44000.0,18000.0,79000.0,1400.0,,5000.0,7700.0,3000.0,3000.0,15400.0
13,Internal-Nominal,2004,Current work status of head,Other not working,0.28600000000000003,,,0.41,,0.27699999999999997,0.20199999999999999,0.09300000000000001,,0.7040000000000001,85000.0,,,2500.0,,7500.0,7300.0,1700.0,,21100.0
13,Internal-Nominal,2004,Current occupation of head,Managerial or professional,0.6609999999999999,0.146,0.078,0.508,0.018000000000000002,0.19699999999999998,0.41200000000000003,0.073,0.102,0.893,127000.0,27000.0,92000.0,3000.0,8000.0,14000.0,12800.0,4300.0,5000.0,115900.0
13,Internal-Nominal,2004,Current occupation of head,"Technical, sales, or services",0.44299999999999995,0.066,0.034,0.542,0.024,0.138,0.406,0.113,0.075,0.815,89000.0,26000.0,105000.0,2000.0,1500.0,7000.0,10800.0,2000.0,3000.0,43400.0
13,Internal-Nominal,2004,Current occupation of head,Other occupation,0.519,0.07200000000000001,0.032,0.552,0.021,0.14800000000000002,0.461,0.106,0.096,0.84,80000.0,16000.0,78000.0,2300.0,1500.0,6900.0,9900.0,2000.0,3000.0,51400.0
13,Internal-Nominal,2004,Current occupation of head,Retired or other not working,0.22399999999999998,0.05,0.013000000000000001,0.282,,0.06,0.18,0.061,0.036000000000000004,0.537,55000.0,17000.0,97000.0,1500.0,,7000.0,7700.0,2800.0,4000.0,16100.000000000002
13,Internal-Nominal,2004,Region,Northeast,0.444,0.12,0.035,0.466,0.011000000000000001,0.14300000000000002,0.317,0.061,0.078,0.763,110000.0,30000.0,100000.0,2500.0,400.0,10400.0,11500.0,3500.0,5000.0,54700.0
13,Internal-Nominal,2004,Region,Midwest,0.495,0.11699999999999999,0.040999999999999995,0.447,0.016,0.146,0.39399999999999996,0.096,0.086,0.754,86000.0,21500.0,80000.0,2000.0,3000.0,11500.0,9900.0,2700.0,4000.0,68600.0
13,Internal-Nominal,2004,Region,South,0.434,0.055,0.032,0.46,0.016,0.11699999999999999,0.341,0.081,0.065,0.75,80000.0,18600.0,83000.0,2000.0,8000.0,7000.0,10900.0,1600.0,4000.0,40300.0
13,Internal-Nominal,2004,Region,West,0.478,0.07400000000000001,0.057999999999999996,0.475,0.018000000000000002,0.147,0.375,0.10099999999999999,0.084,0.799,126000.0,28000.0,87000.0,2500.0,4000.0,8200.0,11300.0,3100.0,3000.0,77600.0
13,Internal-Nominal,2004,Urbanicity,Metropolitan statistical area (MSA),0.469,0.09300000000000001,0.044000000000000004,0.469,0.016,0.139,0.35,0.08,0.079,0.768,104300.0,23000.0,88000.0,2200.0,2200.0,9200.0,11300.0,2600.0,4000.0,69000.0
13,Internal-Nominal,2004,Urbanicity,Non-MSA,0.41100000000000003,0.05,0.02,0.428,0.016,0.11599999999999999,0.386,0.11,0.064,0.747,50000.0,13000.0,63000.0,2000.0,20000.0,7000.0,9000.0,1800.0,4000.0,26300.0
13,Internal-Nominal,2004,Housing status,Owner,0.665,0.124,0.051,0.488,0.013000000000000001,0.11,0.392,0.07200000000000001,0.077,0.823,96000.0,22000.0,90000.0,2500.0,8000.0,9700.0,11900.0,2600.0,4000.0,95800.0
13,Internal-Nominal,2004,Housing status,Renter or other,,,0.017,0.40399999999999997,0.021,0.191,0.275,0.11599999999999999,0.073,0.634,,,83000.0,1500.0,500.0,8500.0,8100.0,2000.0,3000.0,7800.0
13,Internal-Nominal,2004,Percentile of net worth,Less than 25,0.11699999999999999,,,0.40299999999999997,0.013000000000000001,0.233,0.282,0.135,0.062,0.649,75000.0,,,1800.0,300.0,10000.0,8900.0,2500.0,4000.0,11300.0
13,Internal-Nominal,2004,Percentile of net worth,25–49.9,0.521,0.045,0.013999999999999999,0.58,0.017,0.142,0.424,0.09699999999999999,0.094,0.838,75000.0,24000.0,26300.0,2000.0,1000.0,7000.0,8500.0,1600.0,2000.0,44000.0
13,Internal-Nominal,2004,Percentile of net worth,50–74.9,0.644,0.11900000000000001,0.045,0.529,0.019,0.106,0.413,0.076,0.069,0.8320000000000001,97000.0,16900.0,48400.0,2500.0,7900.0,10000.0,12800.0,2600.0,4000.0,90300.0
13,Internal-Nominal,2004,Percentile of net worth,75–89.9,0.573,0.163,0.057999999999999996,0.40299999999999997,0.013000000000000001,0.067,0.348,0.04,0.07200000000000001,0.746,117000.0,23000.0,99000.0,3000.0,22000.0,8000.0,12300.0,6600.0,5000.0,110000.0
13,Internal-Nominal,2004,Percentile of net worth,90–100,0.53,0.175,0.166,0.235,0.015,0.045,0.24,0.024,0.091,0.727,187000.0,38000.0,148000.0,3100.0,50000.0,7500.0,16300.0,19700.0,20000.0,190800.0
13,Internal-Nominal,2007,,All families,0.46299999999999997,0.085,0.055,0.461,0.017,0.152,0.349,0.10099999999999999,0.068,0.77,110000.0,24000.0,100000.0,3000.0,3800.0,12000.0,11600.0,2800.0,5000.0,67300.0
13,Internal-Nominal,2007,Percentile of income,Less than 20,0.13699999999999998,0.019,0.011000000000000001,0.257,,0.107,0.13,0.098,0.039,0.517,43000.0,10500.0,70000.0,1000.0,,8700.0,5400.0,2300.0,3000.0,9000.0
13,Internal-Nominal,2007,Percentile of income,20–39.9,0.263,0.055999999999999994,0.019,0.395,0.018000000000000002,0.13,0.27,0.125,0.068,0.7020000000000001,58000.0,15000.0,42000.0,1800.0,1300.0,9700.0,9300.0,1600.0,4000.0,18000.0
13,Internal-Nominal,2007,Percentile of income,40–59.9,0.48700000000000004,0.069,0.026000000000000002,0.5479999999999999,,0.166,0.41100000000000003,0.126,0.064,0.838,89500.0,15000.0,68900.0,2400.0,,10000.0,11700.0,2900.0,4000.0,54500.0
13,Internal-Nominal,2007,Percentile of income,60–79.9,0.6779999999999999,0.111,0.069,0.621,0.021,0.19,0.514,0.08900000000000001,0.087,0.909,115000.0,20000.0,83000.0,4000.0,5100.0,17000.0,12900.0,3200.0,5300.0,111300.0
13,Internal-Nominal,2007,Percentile of income,80–89.9,0.77,0.142,0.085,0.5579999999999999,,0.212,0.467,0.083,0.096,0.8959999999999999,164000.0,30000.0,125000.0,5500.0,,12000.0,12600.0,4200.0,5000.0,182200.0
13,Internal-Nominal,2007,Percentile of income,90–100,0.7240000000000001,0.2,0.21899999999999997,0.406,0.021,0.126,0.376,0.053,0.07,0.8759999999999999,200000.0,48000.0,147500.0,7500.0,17300.0,16200.0,17200.0,6300.0,7500.0,235000.0
13,Internal-Nominal,2007,Age of head (years),Less than 35,0.37200000000000005,0.04,0.033,0.485,0.021,0.33799999999999997,0.44299999999999995,0.135,0.059000000000000004,0.836,133000.0,24000.0,78000.0,1800.0,1000.0,13000.0,11600.0,1700.0,4500.0,36200.0
13,Internal-Nominal,2007,Age of head (years),35–44,0.593,0.08800000000000001,0.065,0.517,0.022000000000000002,0.149,0.426,0.14300000000000002,0.075,0.862,125000.0,20000.0,101600.0,3500.0,4600.0,12000.0,12400.0,3000.0,5000.0,106200.0
13,Internal-Nominal,2007,Age of head (years),45–54,0.638,0.11699999999999999,0.08,0.536,0.019,0.145,0.391,0.107,0.098,0.868,107000.0,25000.0,82000.0,3600.0,6000.0,12000.0,11600.0,3700.0,4500.0,95900.0
13,Internal-Nominal,2007,Age of head (years),55–64,0.502,0.126,0.078,0.499,0.012,0.106,0.35200000000000004,0.087,0.087,0.818,90000.0,20000.0,130000.0,3600.0,10000.0,7100.0,10800.0,3400.0,6000.0,60300.0
13,Internal-Nominal,2007,Age of head (years),65–74,0.355,0.096,0.05,0.37,0.015,,0.21600000000000003,0.06,0.044000000000000004,0.655,84700.0,15000.0,125000.0,3000.0,30000.0,,11900.0,5500.0,5000.0,40100.0
13,Internal-Nominal,2007,Age of head (years),75 or more,0.11,0.034,0.006,0.188,,,0.061,,0.013000000000000001,0.314,50000.0,25000.0,50000.0,800.0,,,8800.0,,4500.0,13000.0
13,Internal-Nominal,2007,Family structure,Single with child(ren),0.368,0.065,0.027000000000000003,0.45299999999999996,0.026000000000000002,0.20199999999999999,0.284,0.135,0.10099999999999999,0.78,93900.0,18000.0,85000.0,1600.0,2500.0,7000.0,9300.0,2400.0,5000.0,29700.0
13,Internal-Nominal,2007,Family structure,"Single, no child, age less than 55",0.344,0.06,0.035,0.429,,0.187,0.275,0.11900000000000001,0.07,0.769,98500.0,20000.0,78500.0,1900.0,,11700.0,8100.0,2200.0,3000.0,31000.0
13,Internal-Nominal,2007,Family structure,"Single, no child, age 55 or more",0.198,0.04,0.019,0.302,,,0.134,0.067,0.037000000000000005,0.48200000000000004,58000.0,15000.0,135000.0,2300.0,,,6000.0,2800.0,4000.0,15100.0
13,Internal-Nominal,2007,Family structure,Couple with child(ren),0.6779999999999999,0.11,0.084,0.547,0.02,0.207,0.504,0.127,0.079,0.9109999999999999,129000.0,33000.0,93000.0,4000.0,5000.0,12000.0,12800.0,2700.0,5300.0,121000.0
13,Internal-Nominal,2007,Family structure,"Couple, no child",0.45899999999999996,0.10400000000000001,0.066,0.467,0.015,0.125,0.354,0.066,0.057,0.76,105000.0,24000.0,125000.0,3300.0,3800.0,16100.000000000002,13100.0,4800.0,5000.0,70800.0
13,Internal-Nominal,2007,Education of head,No high school diploma,0.245,0.031,0.019,0.26899999999999996,,0.057,0.235,0.109,0.053,0.555,57500.0,20000.0,53300.0,1500.0,,6000.0,10300.0,2000.0,4000.0,19500.0
13,Internal-Nominal,2007,Education of head,High school diploma,0.424,0.076,0.032,0.46799999999999997,0.013999999999999999,0.08800000000000001,0.35700000000000004,0.115,0.064,0.7509999999999999,86000.0,18000.0,82000.0,2300.0,1400.0,6200.0,10900.0,2500.0,4500.0,40000.0
13,Internal-Nominal,2007,Education of head,Some college,0.473,0.091,0.057999999999999996,0.534,0.022000000000000002,0.203,0.39899999999999997,0.11,0.08800000000000001,0.833,99300.0,20000.0,80000.0,2800.0,3800.0,11000.0,11800.0,4100.0,5000.0,59300.0
13,Internal-Nominal,2007,Education of head,College degree,0.6,0.11699999999999999,0.09699999999999999,0.48,0.016,0.22699999999999998,0.35200000000000004,0.075,0.063,0.84,152000.0,30000.0,127000.0,5000.0,6400.0,20000.0,12700.0,2400.0,6000.0,139800.0
13,Internal-Nominal,2007,Race or ethnicity of respondent,White non-Hispanic,0.49200000000000005,0.098,0.057999999999999996,0.451,0.016,0.139,0.35600000000000004,0.09300000000000001,0.067,0.768,109000.0,20000.0,90800.0,3300.0,5000.0,12500.0,11700.0,3500.0,5000.0,76400.0
13,Internal-Nominal,2007,Race or ethnicity of respondent,Black or African-American non-hispanic,0.376,,0.032,0.503,,0.225,0.304,0.127,0.081,0.768,100000.0,,138000.0,2000.0,,9200.0,8300.0,1800.0,3000.0,30400.0
13,Internal-Nominal,2007,Race or ethnicity of respondent,Hispanic or Latino,0.371,0.067,0.059000000000000004,0.45399999999999996,,0.14,0.34700000000000003,0.132,0.07,0.735,113000.0,30000.0,93000.0,2600.0,,10000.0,12200.0,1400.0,5300.0,53400.0
13,Internal-Nominal,2007,Race or ethnicity of respondent,Other or Multiple Race,0.43200000000000005,0.075,0.059000000000000004,0.488,0.028999999999999998,0.175,0.359,0.10800000000000001,0.055999999999999994,0.828,131000.0,24000.0,114800.0,2500.0,700.0,10000.0,12400.0,3400.0,5000.0,52500.0
13,Internal-Nominal,2007,Current work status of head,Working for someone else,0.552,0.09300000000000001,0.054000000000000006,0.537,0.019,0.201,0.435,0.11800000000000001,0.087,0.862,116000.0,21700.0,89000.0,3000.0,2900.0,12000.0,11700.0,2500.0,5000.0,82100.0
13,Internal-Nominal,2007,Current work status of head,Self-employed,0.615,0.11,0.151,0.489,0.036000000000000004,0.111,0.354,0.071,0.047,0.868,140000.0,45400.0,151600.0,4300.0,5000.0,13000.0,14300.0,11300.0,10000.0,122700.0
13,Internal-Nominal,2007,Current work status of head,Retired,0.223,0.065,0.026000000000000002,0.282,0.008,0.037000000000000005,0.168,0.064,0.032,0.523,58000.0,13000.0,100000.0,1500.0,6400.0,10000.0,9700.0,3000.0,4500.0,20000.0
13,Internal-Nominal,2007,Current work status of head,Other not working,0.255,,,0.369,,0.24,0.20800000000000002,0.149,0.075,0.6990000000000001,82000.0,,,1800.0,,10000.0,10000.0,1700.0,8000.0,21900.0
13,Internal-Nominal,2007,Current occupation of head,Managerial or professional,0.6579999999999999,0.127,0.1,0.527,0.018000000000000002,0.226,0.43200000000000005,0.10099999999999999,0.07,0.909,140000.0,27000.0,130000.0,4500.0,9000.0,17000.0,12900.0,3600.0,7000.0,137600.0
13,Internal-Nominal,2007,Current occupation of head,"Technical, sales, or services",0.47700000000000004,0.086,0.045,0.532,0.027000000000000003,0.179,0.37,0.11699999999999999,0.079,0.818,100000.0,20000.0,105000.0,3000.0,3500.0,10000.0,11400.0,3000.0,4000.0,65800.0
13,Internal-Nominal,2007,Current occupation of head,Other occupation,0.522,0.065,0.051,0.532,0.021,0.147,0.465,0.11900000000000001,0.09699999999999999,0.8490000000000001,95000.0,25000.0,60000.0,2500.0,4000.0,8000.0,11400.0,2400.0,4800.0,64099.99999999999
13,Internal-Nominal,2007,Current occupation of head,Retired or other not working,0.228,0.06,0.025,0.29600000000000004,0.006999999999999999,0.069,0.174,0.077,0.039,0.55,69000.0,15000.0,100000.0,1500.0,6400.0,10000.0,9800.0,2000.0,5000.0,20000.0
13,Internal-Nominal,2007,Region,Northeast,0.456,0.107,0.049,0.44299999999999995,,0.174,0.263,0.077,0.055999999999999994,0.733,110000.0,25000.0,95000.0,3000.0,,12000.0,11400.0,3600.0,6500.0,66600.0
13,Internal-Nominal,2007,Region,Midwest,0.48200000000000004,0.092,0.052000000000000005,0.455,0.019,0.154,0.359,0.121,0.07,0.7829999999999999,94900.0,17000.0,82500.0,3000.0,5000.0,14800.0,9900.0,2000.0,5000.0,61200.0
13,Internal-Nominal,2007,Region,South,0.446,0.055,0.046,0.435,0.017,0.139,0.37,0.10300000000000001,0.069,0.753,100000.0,19500.0,80000.0,2800.0,3200.0,11300.0,12000.0,2900.0,4500.0,60900.0
13,Internal-Nominal,2007,Region,West,0.47600000000000003,0.11,0.081,0.524,0.027000000000000003,0.155,0.375,0.098,0.075,0.816,148100.0,40000.0,160000.0,3000.0,3800.0,13000.0,12500.0,2600.0,6000.0,95500.0
13,Internal-Nominal,2007,Urbanicity,Metropolitan statistical area (MSA),0.473,0.09,0.061,0.46299999999999997,0.018000000000000002,0.159,0.33799999999999997,0.096,0.066,0.774,119000.0,24000.0,101000.0,3000.0,3500.0,12500.0,11800.0,2900.0,5000.0,78100.0
13,Internal-Nominal,2007,Urbanicity,Non-MSA,0.41,0.064,0.028999999999999998,0.44799999999999995,0.016,0.12,0.402,0.126,0.08,0.7509999999999999,62000.0,14000.0,70000.0,2000.0,6000.0,8000.0,11100.0,2500.0,5000.0,29800.0
13,Internal-Nominal,2007,Housing status,Owner,0.674,0.124,0.069,0.501,0.013000000000000001,0.128,0.375,0.085,0.068,0.8240000000000001,110000.0,24000.0,100000.0,3600.0,7500.0,14800.0,12100.0,3500.0,5000.0,111100.0
13,Internal-Nominal,2007,Housing status,Renter or other,,,0.026000000000000002,0.373,0.027999999999999997,0.20600000000000002,0.292,0.138,0.069,0.654,,,80000.0,1300.0,1000.0,10000.0,9300.0,2000.0,4900.0,9200.0
13,Internal-Nominal,2007,Percentile of net worth,Less than 25,0.11,,,0.41,0.026000000000000002,0.257,0.306,0.16399999999999998,0.067,0.688,107000.0,,,1500.0,1000.0,12000.0,9500.0,2000.0,5000.0,11800.0
13,Internal-Nominal,2007,Percentile of net worth,25–49.9,0.5479999999999999,0.054000000000000006,0.032,0.529,0.013000000000000001,0.152,0.418,0.126,0.08199999999999999,0.825,85000.0,14000.0,74000.0,2800.0,2000.0,12000.0,11900.0,2000.0,3900.0,64200.0
