Year,Characteristic,Sub-Characteristic,Secured by primary residence - Mortgages (%),Secured by primary residence - HELOC (%),Other residential debt (%),Credit card balances (%),Lines of credit not secured by residential property (%),Installment loans - Education loans (%),Installment loans - Vehicle loans (%),Installment loans - Other loans (%),Other (%),Any debt (%),Secured by primary residence - Mortgages ($),Secured by primary residence - HELOC ($),Other residential debt ($),Credit card balances ($),Lines of credit not secured by residential property ($),Installment loans - Education loans ($),Installment loans - Vehicle loans ($),Installment loans - Other loans ($),Other ($),Any debt ($)
2004,Education of head,College degree,0.5974,0.1373,0.0708,0.44326099999999996,0.0182,0.20579999999999998,0.373645,0.058899999999999994,0.08380000000000001,0.8348220000000001,130000.0,26000.0,110000.0,2890.0,4000.0,15000.0,13000.0,4700.0,7000.0,117000.0
2004,Race or ethnicity of respondent,White non-Hispanic,0.4966,0.105,0.044800000000000006,0.45978,0.0173,0.1368,0.37414200000000003,0.0832,0.07769999999999999,0.7795369999999999,98000.0,22000.0,88000.0,2500.0,4000.0,10000.0,11000.0,2900.0,4000.0,69450.0
2004,Race or ethnicity of respondent,Black or African-American non-hispanic,0.3431,,0.0233,0.467511,,0.1649,0.30865,0.1094,0.0812,0.7117570000000001,70000.0,,40000.0,1400.0,,8500.0,8500.0,1230.0,3300.0,30000.0
2004,Race or ethnicity of respondent,Hispanic or Latino,0.34369999999999995,0.0355,0.0232,0.47299399999999997,,0.0823,0.30728300000000003,0.08199999999999999,0.06269999999999999,0.6989319999999999,96000.0,36000.0,150000.0,1720.0,,5000.0,11000.0,2500.0,1000.0,27000.0
2004,Race or ethnicity of respondent,Other or Multiple Race,0.4385,0.0579,0.0452,0.455563,,0.1094,0.311797,0.0677,0.0681,0.7942619999999999,107000.0,30000.0,90000.0,2600.0,,5000.0,10000.0,3400.0,4500.0,38000.0
2004,Current work status of head,Working for someone else,0.5478000000000001,0.0931,0.0407,0.549292,0.0187,0.177,0.436916,0.1002,0.0984,0.860525,99000.0,22000.0,83000.0,2300.0,4000.0,9000.0,11000.0,2000.0,3500.0,71660.0
2004,Current work status of head,Self-employed,0.5715,0.1322,0.1009,0.443253,0.029900000000000003,0.0942,0.363189,0.0713,0.057999999999999996,0.8149890000000001,117000.0,30000.0,105000.0,2700.0,2200.0,15000.0,14000.0,5000.0,7000.0,93800.0
2004,Current work status of head,Retired,0.212,0.056100000000000004,0.0123,0.259,,0.019,0.176041,0.0546,0.038900000000000004,0.506725,44000.0,18000.0,79000.0,1430.0,,5000.0,7700.0,3000.0,3000.0,15400.0
2004,Current work status of head,Other not working,0.2862,,,0.409918,,0.2759,0.20214400000000002,0.0932,,0.7043259999999999,85000.0,,,2500.0,,7500.0,7300.0,1700.0,,21080.0
2004,Current occupation of head,Managerial or professional,0.6613,0.1463,0.0758,0.508159,0.0182,0.19519999999999998,0.411842,0.0737,0.102,0.8927280000000001,127000.0,27000.0,95000.0,3000.0,8000.0,14000.0,13000.0,4300.0,5000.0,115910.0
2004,Current occupation of head,"Technical, sales, or services",0.44329999999999997,0.0662,0.0361,0.54211,0.0235,0.1377,0.405989,0.1133,0.0747,0.814888,89000.0,26000.0,106000.0,2000.0,1500.0,7000.0,11000.0,2000.0,3000.0,44000.0
2004,Current occupation of head,Other occupation,0.5191,0.0725,0.032400000000000005,0.552288,0.0206,0.14800000000000002,0.460901,0.1056,0.0959,0.84002,80000.0,16000.0,78000.0,2300.0,1500.0,6900.0,9900.0,2000.0,3000.0,51000.0
2004,Current occupation of head,Retired or other not working,0.2235,0.050300000000000004,0.013000000000000001,0.282425,,0.058899999999999994,0.180093,0.060599999999999994,0.0364,0.537396,55000.0,17000.0,97000.0,1500.0,,7000.0,7700.0,2800.0,4000.0,16100.000000000002
2004,Housing status,Owner,0.6654000000000001,0.1241,0.051,0.487786,0.013300000000000001,0.1093,0.392168,0.0718,0.0775,0.8227410000000001,95000.0,22000.0,90000.0,2500.0,8000.0,10000.0,12000.0,2600.0,4000.0,95780.0
2004,Housing status,Renter or other,,,0.0155,0.403589,0.0209,0.1893,0.27531,0.1164,0.0735,0.633956,,,83000.0,1500.0,450.0,8900.0,8100.0,2000.0,3000.0,7800.0
2004,Percentile of net worth,Less than 25,0.11630000000000001,,,0.401761,0.013000000000000001,0.2309,0.280283,0.1351,0.0634,0.648644,75000.0,,,1780.0,290.0,10000.0,8900.0,2500.0,3000.0,11050.0
2004,Percentile of net worth,25–49.9,0.5218,0.045,0.014199999999999999,0.580871,0.017,0.1411,0.426302,0.0984,0.0924,0.838119,75000.0,24000.0,26000.0,2000.0,1000.0,7500.0,8600.0,1600.0,2000.0,44200.0
2004,Percentile of net worth,50–74.9,0.6439,0.1191,0.0443,0.5283720000000001,0.018799999999999997,0.1065,0.412361,0.0748,0.0688,0.831796,97000.0,17000.0,51100.0,2500.0,7900.0,10000.0,13000.0,2600.0,4000.0,90000.0
2004,Percentile of net worth,75–89.9,0.5739,0.1634,0.0556,0.403391,0.0132,0.0664,0.348153,0.0408,0.0729,0.746931,117000.0,23000.0,100000.0,3000.0,22000.0,8000.0,13000.0,7000.0,5000.0,110000.0
2004,Percentile of net worth,90–100,0.5287,0.1751,0.1696,0.23468599999999998,0.0146,0.0446,0.240426,0.0245,0.09140000000000001,0.726347,187000.0,38000.0,145000.0,3100.0,50000.0,7500.0,17000.0,20000.0,20000.0,192300.0
2007,,All families,0.46259999999999996,0.08529999999999999,0.0554,0.460605,0.0173,0.1517,0.349056,0.10310000000000001,0.068224,0.7703260000000001,109000.0,24000.0,100000.0,3000.0,3800.0,12000.0,11540.0,2900.0,5000.0,67300.0
2007,Percentile of income,Less than 20,0.13470000000000001,0.018500000000000003,0.0111,0.257399,,0.107,0.131608,0.0964,0.037648,0.515425,40000.0,10500.0,70000.0,1000.0,,8700.0,5400.0,2290.0,3000.0,8700.0
2007,Percentile of income,20–39.9,0.2656,0.0564,0.0196,0.39403900000000003,0.0158,0.128,0.269243,0.12710000000000002,0.069233,0.703567,58000.0,15000.0,42000.0,1800.0,1300.0,10000.0,9200.0,1600.0,4000.0,18000.0
2007,Percentile of income,40–59.9,0.4866,0.0687,0.026099999999999998,0.54998,,0.1654,0.407787,0.1273,0.064558,0.8374679999999999,90000.0,15000.0,69000.0,2410.0,,10000.0,12000.0,2900.0,4000.0,55900.0
2007,Percentile of income,60–79.9,0.6786,0.1112,0.06860000000000001,0.619603,0.0216,0.1889,0.516321,0.09390000000000001,0.086982,0.9092210000000001,115000.0,20000.0,84000.0,4000.0,5000.0,17000.0,13000.0,3300.0,5300.0,111600.0
2007,Percentile of income,80–89.9,0.7693000000000001,0.1435,0.084,0.559003,,0.2125,0.46399,0.0855,0.09395300000000001,0.895348,164000.0,34000.0,125000.0,5500.0,,12000.0,13000.0,4500.0,5000.0,181900.0
2007,Percentile of income,90–100,0.7253000000000001,0.1996,0.21899999999999997,0.405009,0.0207,0.1264,0.376595,0.0558,0.071429,0.876451,200000.0,48000.0,147500.0,7090.0,18000.0,16200.0,17000.0,7100.0,7500.0,235400.0
2007,Age of head (years),Less than 35,0.3715,0.0403,0.0332,0.484941,0.021400000000000002,0.3361,0.443285,0.13699999999999998,0.058702,0.835899,133000.0,24000.0,78000.0,1900.0,1000.0,13000.0,11540.0,1700.0,4500.0,36140.0
2007,Age of head (years),35–44,0.5931000000000001,0.0876,0.0647,0.516744,0.022000000000000002,0.1471,0.425637,0.1456,0.074519,0.8622320000000001,125000.0,20000.0,102000.0,3500.0,4600.0,13000.0,12000.0,3100.0,5000.0,106000.0
2007,Age of head (years),45–54,0.6379,0.1173,0.0795,0.535882,0.0191,0.14529999999999998,0.390649,0.1091,0.09759000000000001,0.868306,105000.0,25000.0,82000.0,3600.0,6000.0,12000.0,12000.0,3900.0,4500.0,95930.0
2007,Age of head (years),55–64,0.5015999999999999,0.1263,0.0781,0.499491,0.0115,0.1058,0.352367,0.0885,0.08717499999999999,0.817691,90000.0,20000.0,130000.0,3600.0,10000.0,7000.0,11000.0,3500.0,6000.0,60240.0
2007,Age of head (years),65–74,0.3546,0.0962,0.050199999999999995,0.37046399999999996,0.015,,0.21614699999999998,0.0596,0.043587,0.655071,85000.0,15000.0,116000.0,3000.0,30000.0,,12000.0,5480.0,5000.0,40130.0
2007,Age of head (years),75 or more,0.1097,0.034,0.0055000000000000005,0.18773700000000001,,,0.060719,,0.012902,0.314397,50000.0,25000.0,50000.0,800.0,,,8800.0,,4500.0,13000.0
2007,Family structure,Single with child(ren),0.3703,0.0645,0.027200000000000002,0.451176,0.025699999999999997,0.20129999999999998,0.282995,0.1344,0.100996,0.781135,94000.0,18000.0,85000.0,1550.0,2500.0,7000.0,9400.0,2400.0,5000.0,30000.0
2007,Family structure,"Single, no child, age less than 55",0.3453,0.0603,0.0346,0.427364,,0.18420000000000003,0.275889,0.1259,0.070106,0.767937,99000.0,20000.0,78000.0,1990.0,,13600.0,8100.0,2500.0,3000.0,31500.0
2007,Family structure,"Single, no child, age 55 or more",0.1978,0.0398,0.018799999999999997,0.301922,,,0.13430899999999998,0.0668,0.03707,0.482149,58000.0,15000.0,135000.0,2330.0,,,6000.0,2790.0,4000.0,15000.0
2007,Family structure,Couple with child(ren),0.6776000000000001,0.11,0.0839,0.546945,0.020099999999999996,0.20679999999999998,0.504896,0.13019999999999998,0.078969,0.9109560000000001,129000.0,33000.0,93000.0,4000.0,5000.0,12000.0,13000.0,2850.0,5300.0,121000.0
2007,Family structure,"Couple, no child",0.4595,0.10369999999999999,0.06570000000000001,0.468499,0.0147,0.1246,0.352791,0.0655,0.057054,0.761083,105000.0,24000.0,125000.0,3300.0,3800.0,16000.0,13000.0,4800.0,5000.0,71000.0
2007,Education of head,No high school diploma,0.2447,0.0311,0.0184,0.268781,,0.0575,0.23524599999999998,0.10890000000000001,0.052626,0.5550269999999999,58000.0,20000.0,31500.0,1500.0,,6000.0,10000.0,2000.0,4000.0,19200.0
2007,Education of head,High school diploma,0.4235,0.0756,0.0321,0.46771700000000005,0.0144,0.08779999999999999,0.356711,0.11539999999999999,0.064302,0.750713,86000.0,18000.0,82000.0,2300.0,1350.0,6200.0,11000.0,2500.0,4500.0,40000.0
2007,Education of head,Some college,0.47369999999999995,0.09119999999999999,0.057999999999999996,0.534345,0.0217,0.2022,0.39844,0.11019999999999999,0.088492,0.833622,99000.0,20000.0,80000.0,2800.0,3800.0,11000.0,12000.0,4080.0,5000.0,60000.0
2007,Education of head,College degree,0.5982999999999999,0.1164,0.0966,0.479767,0.0161,0.22510000000000002,0.351838,0.08039999999999999,0.06289600000000001,0.83922,152000.0,30000.0,130000.0,5000.0,6400.0,20000.0,13000.0,2800.0,6000.0,139500.0
2007,Race or ethnicity of respondent,White non-Hispanic,0.4921,0.0977,0.0583,0.450826,0.016,0.1381,0.355559,0.09449999999999999,0.067494,0.7677379999999999,108000.0,20000.0,91000.0,3300.0,5000.0,13000.0,12000.0,3600.0,5000.0,76200.0
2007,Race or ethnicity of respondent,Black or African-American non-hispanic,0.3762,,0.0318,0.50327,,0.2248,0.30425,0.127,0.08074500000000001,0.7678119999999999,100000.0,,138000.0,2000.0,,9200.0,8300.0,1800.0,3000.0,30400.0
2007,Race or ethnicity of respondent,Hispanic or Latino,0.37060000000000004,0.067,0.0593,0.454169,,0.1405,0.346607,0.1319,0.07012800000000001,0.734609,113000.0,30000.0,93000.0,2570.0,,10000.0,12000.0,1400.0,5300.0,53400.0
2007,Race or ethnicity of respondent,Other or Multiple Race,0.4316,0.07519999999999999,0.059500000000000004,0.48802300000000004,0.0291,0.1747,0.358744,0.1119,0.055785999999999995,0.828211,131000.0,24000.0,115000.0,2500.0,650.0,10000.0,12000.0,3500.0,5000.0,52200.0
2007,Current work status of head,Working for someone else,0.5519,0.0933,0.0538,0.537085,0.019,0.2002,0.434547,0.1207,0.086602,0.862053,116000.0,21000.0,88000.0,3000.0,2600.0,12000.0,12000.0,2600.0,5000.0,82200.0
2007,Current work status of head,Self-employed,0.6148,0.1101,0.1506,0.488874,0.0361,0.1093,0.354328,0.0753,0.046551999999999996,0.867595,140000.0,45000.0,157000.0,4300.0,5000.0,14000.0,14000.0,11000.0,10000.0,123000.0
2007,Current work status of head,Retired,0.22329999999999997,0.0649,0.0263,0.28223400000000004,0.0084,0.0369,0.16787400000000002,0.0639,0.031944,0.5228119999999999,58000.0,13000.0,100000.0,1500.0,6400.0,10000.0,9700.0,2900.0,4500.0,20000.0
2007,Current work status of head,Other not working,0.2546,,,0.369405,,0.2401,0.208243,0.1491,0.075095,0.699165,82000.0,,,1800.0,,10000.0,9900.0,1700.0,8000.0,21900.0
2007,Current occupation of head,Managerial or professional,0.6583,0.127,0.1003,0.526556,0.0177,0.2255,0.43168,0.10369999999999999,0.069536,0.9090560000000001,140000.0,27000.0,130000.0,4500.0,9000.0,17000.0,13000.0,4000.0,7000.0,137000.0
2007,Current occupation of head,"Technical, sales, or services",0.47659999999999997,0.0864,0.0447,0.5321520000000001,0.027200000000000002,0.1778,0.37019599999999997,0.1199,0.07861,0.818293,100000.0,20000.0,105000.0,3000.0,3500.0,10000.0,11000.0,3000.0,4000.0,65900.0
2007,Current occupation of head,Other occupation,0.5222,0.0649,0.0506,0.532004,0.0208,0.1454,0.464968,0.1211,0.097228,0.848798,95000.0,25000.0,60000.0,2500.0,4000.0,8000.0,11000.0,2400.0,4800.0,63500.0
2007,Current occupation of head,Retired or other not working,0.22820000000000001,0.0604,0.025099999999999997,0.295842,0.0070999999999999995,0.06860000000000001,0.174176,0.07719999999999999,0.03868,0.550342,69000.0,15000.0,100000.0,1500.0,6400.0,10000.0,9800.0,2000.0,5000.0,20000.0
2007,Housing status,Owner,0.674,0.1242,0.0687,0.500813,0.0125,0.1274,0.375157,0.0859,0.067695,0.823703,109000.0,24000.0,100000.0,3600.0,7500.0,14500.0,12000.0,3500.0,5000.0,111010.0
2007,Housing status,Renter or other,,,0.0263,0.372616,0.0277,0.20489999999999997,0.291939,0.1406,0.06938,0.6535179999999999,,,80000.0,1300.0,1000.0,10000.0,9400.0,2000.0,4800.0,9150.0
2007,Percentile of net worth,Less than 25,0.1093,,,0.408825,0.0254,0.2546,0.305589,0.1649,0.067289,0.6864480000000001,106000.0,,,1500.0,1000.0,12000.0,9500.0,2100.0,5000.0,11900.0
2007,Percentile of net worth,25–49.9,0.5489999999999999,0.0545,0.0315,0.530747,0.0132,0.1525,0.419408,0.1284,0.08196500000000001,0.826721,85000.0,14000.0,74000.0,2800.0,2000.0,12000.0,12000.0,2100.0,3900.0,64200.0
2007,Percentile of net worth,50–74.9,0.6083,0.1244,0.0484,0.516192,0.0158,0.1297,0.38229100000000005,0.0678,0.073378,0.8024070000000001,109000.0,19000.0,72000.0,3600.0,4200.0,10000.0,12000.0,5000.0,5000.0,97110.0
2007,Percentile of net worth,75–89.9,0.5954,0.15,0.0848,0.44141800000000003,0.0147,0.0786,0.324788,0.0552,0.038585,0.769119,122000.0,30000.0,94000.0,4000.0,10000.0,12000.0,12000.0,4300.0,5000.0,127000.0
2007,Percentile of net worth,90–100,0.5661,0.1646,0.2181,0.304562,0.0147,0.0576,0.235199,0.0451,0.067772,0.760632,198000.0,42000.0,165000.0,5000.0,43000.0,19000.0,15000.0,9300.0,15000.0,206000.0
2010,,All families,0.4522,0.0717,0.0536,0.394224,0.020499999999999997,0.1906,0.301965,0.116176,0.064336,0.749436,109000.0,26000.0,97000.0,2600.0,6000.0,13000.0,10000.0,3400.0,4500.0,70600.0
2010,Percentile of income,Less than 20,0.13390000000000002,0.0223,0.012199999999999999,0.23239200000000002,0.0128,0.1568,0.12032899999999999,0.133979,0.04234,0.524833,60000.0,30000.0,72000.0,1100.0,1000.0,9000.0,5900.0,2400.0,2000.0,10000.0
2010,Percentile of income,20–39.9,0.2828,0.029300000000000003,0.019,0.33506300000000006,0.0213,0.1516,0.219255,0.131561,0.041588,0.667598,66000.0,20000.0,60000.0,1500.0,2300.0,9000.0,7800.0,3000.0,2000.0,20200.0
2010,Percentile of income,40–59.9,0.49770000000000003,0.066,0.0337,0.447314,0.020499999999999997,0.1979,0.334652,0.144116,0.066837,0.817277,90000.0,16000.0,62000.0,2100.0,5000.0,14000.0,9400.0,3100.0,3500.0,61000.0
2010,Percentile of income,60–79.9,0.6351,0.0941,0.060599999999999994,0.533617,0.0192,0.2332,0.435695,0.102167,0.07900299999999999,0.870118,116000.0,29000.0,66000.0,3100.0,6000.0,12300.0,11000.0,4200.0,6000.0,107000.0
2010,Percentile of income,80–89.9,0.7212000000000001,0.1328,0.0924,0.509548,0.0203,0.2727,0.45394199999999996,0.08838599999999999,0.116945,0.889991,158000.0,20000.0,88000.0,5900.0,15000.0,20000.0,13000.0,4000.0,5000.0,163800.0
2010,Percentile of income,90–100,0.7014,0.1606,0.1925,0.335924,0.0374,0.15439999999999998,0.34582799999999997,0.049743,0.06687599999999999,0.844694,225000.0,59000.0,180000.0,7600.0,20000.0,25000.0,17000.0,12000.0,16000.0,267200.0
2010,Age of head (years),Less than 35,0.3392,0.0225,0.028900000000000002,0.38724800000000004,0.018000000000000002,0.4003,0.32158499999999995,0.128317,0.054641999999999996,0.777991,120000.0,15000.0,89000.0,1600.0,2000.0,13000.0,9900.0,2170.0,2000.0,39930.0
2010,Age of head (years),35–44,0.573,0.0557,0.0508,0.456592,0.0218,0.2618,0.40813499999999997,0.14709899999999998,0.08614100000000001,0.86048,136000.0,30000.0,85000.0,3500.0,2500.0,14000.0,11000.0,4000.0,4400.0,108000.0
2010,Age of head (years),45–54,0.5849,0.1092,0.0765,0.46240299999999995,0.0265,0.1747,0.359468,0.12465899999999999,0.09745200000000001,0.840794,112000.0,30000.0,112000.0,3500.0,6000.0,12000.0,9800.0,3230.0,5000.0,92000.0
2010,Age of head (years),55–64,0.5059,0.106,0.0761,0.41369500000000003,0.030299999999999997,0.0931,0.282506,0.125602,0.067347,0.7770269999999999,95000.0,21000.0,96000.0,2800.0,11000.0,15700.0,9400.0,4500.0,6000.0,77000.0
2010,Age of head (years),65–74,0.366,0.087,0.0501,0.31910299999999997,0.0118,0.04,0.22825900000000002,0.08338,0.023411,0.652065,79000.0,29000.0,125000.0,2150.0,8100.0,10000.0,9900.0,4000.0,6000.0,44600.0
2010,Age of head (years),75 or more,0.2119,0.0487,0.028399999999999998,0.216857,,,0.08158699999999999,0.043211000000000006,0.020122,0.385299,58000.0,20000.0,74000.0,1800.0,,,10000.0,3200.0,13000.0,30000.0
2010,Family structure,Single with child(ren),0.3566,0.029500000000000002,0.026000000000000002,0.353487,0.012199999999999999,0.2299,0.268569,0.13941499999999998,0.066974,0.736926,95000.0,28000.0,95000.0,2000.0,8100.0,9900.0,8000.0,3500.0,2800.0,30230.0
2010,Family structure,"Single, no child, age less than 55",0.308,0.032799999999999996,0.027200000000000002,0.371987,0.0229,0.242,0.232527,0.12902,0.056655,0.732653,110000.0,22000.0,99000.0,1660.0,3000.0,15000.0,9000.0,2500.0,5000.0,35000.0
2010,Family structure,"Single, no child, age 55 or more",0.2676,0.0507,0.0316,0.269094,0.0096,0.028999999999999998,0.122142,0.08584199999999999,0.024709,0.522045,66000.0,18000.0,72000.0,1700.0,3300.0,10000.0,7200.0,3300.0,2100.0,28000.0
2010,Family structure,Couple with child(ren),0.6354,0.10060000000000001,0.0735,0.47395600000000004,0.0277,0.2693,0.43159,0.130824,0.08820499999999999,0.874872,129000.0,30000.0,105000.0,3400.0,6000.0,13000.0,11000.0,3800.0,4200.0,112200.0
2010,Family structure,"Couple, no child",0.46340000000000003,0.09,0.0696,0.40186700000000003,0.0208,0.1433,0.304537,0.098492,0.061728,0.745513,102000.0,20000.0,96000.0,3000.0,13000.0,14000.0,11000.0,3900.0,5800.0,72500.0
2010,Education of head,No high school diploma,0.25780000000000003,0.0378,,0.277337,0.015600000000000001,0.0538,0.22142199999999998,0.152559,0.048361999999999995,0.5638770000000001,60000.0,19000.0,,1400.0,570.0,6800.0,8600.0,2170.0,2300.0,17300.0
2010,Education of head,High school diploma,0.4017,0.056600000000000004,0.0282,0.369144,0.0168,0.12789999999999999,0.299452,0.13683299999999998,0.064329,0.706228,85000.0,22000.0,62000.0,2100.0,3200.0,8000.0,10000.0,2900.0,3000.0,43000.0
2010,Education of head,Some college,0.45899999999999996,0.0632,0.0545,0.47606699999999996,0.0215,0.2659,0.35905099999999995,0.125209,0.077114,0.820461,105000.0,20000.0,67000.0,2400.0,2700.0,12000.0,9200.0,3400.0,3100.0,60000.0
2010,Education of head,College degree,0.575,0.1075,0.0958,0.399263,0.0256,0.2481,0.289425,0.07306499999999999,0.060147000000000006,0.808951,160000.0,30000.0,136620.0,4200.0,17000.0,20000.0,11900.0,5000.0,10000.0,144000.0
2010,Race or ethnicity of respondent,White non-Hispanic,0.49520000000000003,0.0873,0.0611,0.393022,0.0239,0.1889,0.312193,0.107491,0.060656,0.758754,112000.0,25000.0,110000.0,3100.0,6000.0,13200.0,10000.0,3800.0,5200.0,84600.0
2010,Race or ethnicity of respondent,Black or African-American non-hispanic,0.3161,0.0235,0.044800000000000006,0.39124699999999996,,0.2413,0.280627,0.11400700000000001,0.079111,0.7119639999999999,85000.0,19000.0,38000.0,1900.0,,13000.0,9200.0,3000.0,2100.0,31100.0
2010,Race or ethnicity of respondent,Hispanic or Latino,0.3825,0.0297,0.028300000000000002,0.420674,,0.14300000000000002,0.287762,0.148457,0.053114,0.72517,92000.0,30000.0,40000.0,1600.0,,11000.0,9700.0,2180.0,5000.0,30700.0
2010,Race or ethnicity of respondent,Other or Multiple Race,0.4056,0.0698,0.039,0.38047800000000004,0.022400000000000003,0.18230000000000002,0.27416599999999997,0.146671,0.080972,0.75889,138000.0,53000.0,114000.0,2180.0,6000.0,11000.0,10000.0,3000.0,3000.0,69000.0
2010,Current work status of head,Working for someone else,0.531,0.07440000000000001,0.0528,0.45827399999999996,0.023799999999999998,0.24850000000000003,0.381721,0.125673,0.07743699999999999,0.8394710000000001,115000.0,22000.0,92000.0,3000.0,6000.0,14800.0,10000.0,3200.0,4000.0,85000.0
2010,Current work status of head,Self-employed,0.5504,0.1307,0.1253,0.403769,0.0317,0.1699,0.269576,0.116928,0.070285,0.819626,145000.0,50000.0,139000.0,4000.0,15000.0,11000.0,10200.0,6350.0,10000.0,118000.0
2010,Current work status of head,Retired,0.2687,0.04650000000000001,0.0294,0.255066,0.0089,0.0433,0.157981,0.088076,0.031062,0.511188,63000.0,19000.0,62000.0,2000.0,3300.0,9000.0,9000.0,2400.0,3000.0,30000.0
2010,Current work status of head,Other not working,0.2992,0.0425,0.0287,0.35133000000000003,,0.2808,0.21529299999999998,0.138365,0.06651699999999999,0.750385,94000.0,44000.0,94000.0,1500.0,,10000.0,7900.0,3220.0,5000.0,23660.0
2010,Current occupation of head,Managerial or professional,0.6242,0.1185,0.098,0.44581699999999996,0.0292,0.2521,0.354705,0.07942300000000001,0.065482,0.873925,150000.0,30000.0,140000.0,4000.0,10000.0,18700.0,12000.0,5000.0,6000.0,137010.0
2010,Current occupation of head,"Technical, sales, or services",0.4274,0.054000000000000006,0.0406,0.446531,0.0236,0.2711,0.33616799999999997,0.146838,0.07049,0.795971,106000.0,22000.0,86500.0,2300.0,2000.0,12000.0,9400.0,3000.0,3800.0,56700.0
2010,Current occupation of head,Other occupation,0.5251,0.06709999999999999,0.044199999999999996,0.457224,0.0208,0.16949999999999998,0.406289,0.163962,0.098713,0.827042,90000.0,17000.0,52000.0,2600.0,5500.0,9900.0,10000.0,3770.0,4000.0,63690.0
2010,Current occupation of head,Retired or other not working,0.2752,0.045700000000000005,0.029300000000000003,0.275664,0.0108,0.0941,0.170244,0.098836,0.038647999999999995,0.562368,70000.0,20000.0,66000.0,1800.0,3000.0,9300.0,8500.0,2900.0,4000.0,28300.0
2010,Housing status,Owner,0.672,0.1066,0.069,0.431323,0.0202,0.1664,0.33840000000000003,0.099237,0.064724,0.814381,109000.0,26000.0,96500.0,3400.0,10000.0,14000.0,11000.0,3800.0,5200.0,110370.0
2010,Housing status,Renter or other,,,0.0219,0.317918,0.0213,0.24050000000000002,0.22702100000000003,0.15101699999999998,0.063536,0.615852,,,105000.0,1210.0,1500.0,12000.0,8000.0,3000.0,2600.0,9500.0
2010,Percentile of net worth,Less than 25,0.2003,0.016399999999999998,0.018000000000000002,0.368328,0.022799999999999997,0.3368,0.264058,0.18824000000000002,0.066095,0.6913809999999999,138000.0,56000.0,110000.0,1900.0,1900.0,16000.0,8900.0,3700.0,2500.0,20400.0
2010,Percentile of net worth,25–49.9,0.47869999999999996,0.0429,0.0197,0.445593,0.0149,0.19579999999999997,0.351091,0.139016,0.073587,0.7889830000000001,91000.0,18000.0,40000.0,2000.0,1300.0,10000.0,8900.0,2500.0,2500.0,55000.0
2010,Percentile of net worth,50–74.9,0.5964,0.0859,0.047400000000000005,0.462764,0.0219,0.1479,0.364709,0.0984,0.066949,0.802887,100000.0,20000.0,52000.0,3000.0,5000.0,12000.0,11000.0,3700.0,6000.0,85900.0
2010,Percentile of net worth,75–89.9,0.5202,0.1525,0.096,0.36078499999999997,0.0174,0.1017,0.267903,0.052432999999999994,0.05441,0.7224200000000001,105000.0,25000.0,89000.0,3400.0,11000.0,12000.0,11000.0,4200.0,10000.0,101000.0
2010,Percentile of net worth,90–100,0.5529,0.1253,0.1794,0.20937999999999998,0.0301,0.0527,0.168157,0.019009,0.045165,0.7025929999999999,212000.0,75000.0,188000.0,5000.0,30000.0,14000.0,16000.0,15000.0,25000.0,233000.0
2013,,All families,0.41490000000000005,0.0495,0.052783,0.381432,0.0187,0.19920000000000002,0.309486,0.102641,0.066059,0.745445,116000.0,25000.0,90000.0,2300.0,4400.0,17000.0,12000.0,3300.0,4000.0,60400.0
2013,Percentile of income,Less than 20,0.1326,,0.007145,0.19456800000000002,0.0067,0.16920000000000002,0.09618299999999999,0.12154899999999999,0.04188,0.521894,45000.0,,113000.0,1000.0,1200.0,12000.0,5400.0,3000.0,3000.0,10800.0
2013,Percentile of income,20–39.9,0.2473,0.0174,0.02122,0.341719,0.014499999999999999,0.1766,0.236233,0.122914,0.052846000000000004,0.667461,71000.0,29000.0,42000.0,1350.0,1200.0,15000.0,7600.0,2900.0,2000.0,21000.0
2013,Percentile of income,40–59.9,0.3895,0.037599999999999995,0.038721,0.468157,0.015600000000000001,0.2104,0.362241,0.10296,0.05261999999999999,0.8070860000000001,85000.0,21000.0,56000.0,2100.0,740.0,15000.0,11000.0,3600.0,3000.0,40000.0
2013,Percentile of income,60–79.9,0.6071,0.0667,0.05586700000000001,0.4984,0.023,0.22920000000000001,0.425569,0.09188299999999999,0.090969,0.87033,113000.0,18000.0,70000.0,3000.0,4700.0,17200.0,13200.0,3000.0,3500.0,99500.0
2013,Percentile of income,80–89.9,0.6955,0.1167,0.09469799999999999,0.486636,0.035699999999999996,0.2687,0.485577,0.107018,0.10543799999999999,0.875387,174000.0,28000.0,84000.0,4500.0,12700.0,19000.0,15000.0,5000.0,5300.0,180000.0
2013,Percentile of income,90–100,0.7003,0.1264,0.18718,0.321959,0.0316,0.1527,0.368755,0.040801,0.07851899999999999,0.845442,258000.0,33340.0,175000.0,3800.0,45000.0,27000.0,18000.0,9100.0,15000.0,270000.0
2013,Age of head (years),Less than 35,0.2863,,0.023772,0.36761699999999997,0.0206,0.4143,0.352479,0.120278,0.057103,0.771298,120000.0,,83000.0,1500.0,1200.0,17300.0,11000.0,2900.0,2000.0,31000.0
2013,Age of head (years),35–44,0.527,0.0524,0.050253,0.416575,0.0256,0.2865,0.370357,0.115474,0.076598,0.847926,140000.0,25000.0,100000.0,2500.0,4000.0,17000.0,12300.0,3300.0,4000.0,96500.0
