,month,date,volume_AUT,volume_AUT_unadj,Age_Group,volume_CRC,volume_CRC_unadj,volume_MTG,volume_MTG_unadj,volume_STU,volume_STU_unadj,yoy_AUT,yoy_CRC,yoy_MTG,yoy_STU
258,124,2010-05,4120788647.6032,4479626520.0,Younger than 30,1561354883.6124198,1552350600.0,12768149183.5712,13275199872.0,6231497150.3326,3625108440.0,0.142089908260833,-0.057554622470132995,-0.254916200041656,-0.143912819297836
259,124,2010-05,9355724397.486141,10234707180.0,Age 30-44,4323181692.1307,4253698320.0,45688539926.1348,44948630592.0,3612450893.01485,2915318088.0,0.216611010499395,-0.095829896711862,-0.471350057107746,-0.0133733477082587
260,125,2010-06,11630839507.9116,12133566444.0,Age 45-64,7673475241.48958,7691168520.0,53423784554.4627,56306752320.0,2029509436.07995,1363351156.0,0.17200690516665199,-0.0558235178793827,-0.36828720006290705,0.256086827517286
261,125,2010-06,2647392891.27817,2819383416.0,Age 65 and older,3456760206.21883,3521792520.0,8836062945.71789,9308142720.0,76257060.5909793,51406560.0,0.13073855598981002,0.124739977181188,-0.402825096148856,0.17860945500166503
262,125,2010-06,4335657740.11133,4506643608.0,Younger than 30,1582071181.6633198,1616964720.0,12934952932.815,14660576088.0,6100556548.65074,4007466576.0,0.159767363695703,-0.00558644573609268,-0.21624686983011102,0.0044217915912070395
263,125,2010-06,9725019753.30019,10073087472.0,Age 30-44,4430681076.1572,4394254632.0,53823361012.723,60354434184.0,3637071222.39644,3303113592.0,0.19121533534406301,-0.0195164399277423,-0.261853259278801,0.30788944141932106
264,126,2010-07,11638332562.5558,12951367212.0,Age 45-64,7959025172.72497,8041043976.0,60548229690.3962,58117038792.0,1670746790.27128,1341604512.0,0.12687604650522802,0.0340430362032049,-0.21770141698128398,-0.189710864297001
265,126,2010-07,2755276628.13103,2896946928.0,Age 65 and older,3351129927.7367897,3326291520.0,10010791726.0099,9221469120.0,50368931.68929,52936752.0,0.088117232041554,0.126370699077142,-0.260931487214906,-0.50359448153742
266,126,2010-07,4257163569.0413103,4805936664.0,Younger than 30,1625764802.55532,1747242216.0,8906872346.370708,9498130056.0,5691429805.9218,4361008296.0,0.22259200173374102,0.0657774247459091,-0.47047577951380604,-0.19538757166354298
267,126,2010-07,9807364852.28874,10931939400.0,Age 30-44,4581404047.61742,4711859472.0,53969989764.1001,54892671816.0,3328523417.85137,3047736824.0,0.23617352265284303,0.0522499824765674,-0.192647068744577,-0.122069492600748
268,127,2010-08,10020921345.1521,10660747956.0,Age 30-44,4764185544.55518,5054215440.0,62790359922.2066,68706689304.0,3486819754.06898,6911262720.0,0.0852711993334867,0.14232202657757503,0.312274797207332,0.025338883591056
269,127,2010-08,11724457625.6468,13053803868.0,Age 45-64,7831098991.643821,8056536696.0,75055205854.697,75256970544.0,2052190882.6862602,5735263440.0,-0.0643514897566658,0.0577841928658025,0.402404375147541,-0.000238689152459726
270,127,2010-08,2708313378.7291102,2973925968.0,Age 65 and older,3220970811.35227,3299797368.0,12657117644.8279,12033985440.0,72974154.92344351,181113336.0,-0.0501179349782169,0.12475917989614999,0.271064220252465,-0.16927655158998903
271,127,2010-08,4315324871.60649,4891602480.0,Younger than 30,1830000350.55416,2082738792.0,10050215763.0503,10824154608.0,5913076890.97541,19774233576.0,0.142399533625459,0.242430331004191,-0.28109291686175397,-0.10274426430006599
272,128,2010-09,10128754537.6447,9636748512.0,Age 30-44,4670783625.44717,4642877352.0,72497468080.6848,71579287272.0,3763449734.29629,6356795004.0,0.279335038749012,0.159230716512314,0.45247928792977504,0.0700214306298632
273,128,2010-09,12016534934.9118,11597380188.0,Age 45-64,7983759003.505641,7856860608.0,80836723953.3256,82327282224.0,2253312545.4016104,5168193480.0,0.32533537425867404,0.14754208302078198,0.6902792587779211,0.0749265705381292
274,128,2010-09,2753270850.86356,2720349360.0,Age 65 and older,3161861729.64303,3090505752.0,14538406687.19,13973699088.0,118537761.689602,248567088.0,0.400886088377375,0.126746881707832,0.5689724821415361,0.217902300523228
275,128,2010-09,4606087995.79947,4631017056.0,Younger than 30,1774029603.8321102,1853657568.0,11055120074.2968,11822978448.0,6099061092.0919895,13713097776.0,0.33329045629818604,0.25041207677287397,-0.23285099291765002,-0.11788465734384
276,129,2010-10,10621483364.8616,10024009968.0,Age 30-44,4867394734.45012,5008280784.0,69422804592.9265,73008380136.0,3541653649.6781,3793151008.0,0.282700039335498,0.128145009958439,0.28534685945100396,-0.197425976193642
277,129,2010-10,12432612982.4908,11456943792.0,Age 45-64,8620248906.85198,8819126856.0,83267779277.0728,84814362624.0,2167189555.7055397,2282484600.0,0.260460555046948,0.168210339779513,0.50083551796993,-0.10425456670350099
278,129,2010-10,2921599423.62097,2658130704.0,Age 65 and older,3281172572.93007,3373826232.0,14409110747.1941,14292280224.0,125061036.45051299,123018696.0,0.301621057286938,0.13256896419234301,0.531963143721732,0.3464012028299289
279,129,2010-10,4630998491.27083,4433800548.0,Younger than 30,1835010064.7779,1916579880.0,11505412949.1391,12191790432.0,5948027924.72419,6120578532.0,0.20771342065933301,0.274619555786418,-0.31354332650768396,-0.265275489331926
280,130,2010-11,10362386827.7242,9393269628.0,Age 30-44,5049081368.00009,5572847328.0,69075822647.6704,73494071112.0,3517347114.44807,2674341120.0,0.25116923463692103,0.19037811901410104,0.308129954678378,-0.15586409642002802
281,130,2010-11,12280125130.4158,11069584032.0,Age 45-64,8863695977.98028,9660596640.0,82105283372.3938,85500717144.0,2002124561.25753,1343400672.0,0.255151257451249,0.21428472955838698,0.545151014296518,-0.133309504195221
282,130,2010-11,2945986626.4560103,2567776548.0,Age 65 and older,3721807023.8102703,3899006664.0,13771566415.85,13670749896.0,95483117.01786809,62400432.0,0.331346660601171,0.372285157549878,0.49723088505129603,0.13318738561969
283,130,2010-11,4664466862.59769,4282669428.0,Younger than 30,1871292264.81425,2029267752.0,10713963839.5066,11330756232.0,5422899238.912621,3428030040.0,0.30487219398130394,0.24283494665219102,-0.363537585338757,-0.305647789351337
284,131,2010-12,10852122080.5717,10502307936.0,Age 30-44,5131007494.785979,5302250496.0,63866906688.2898,70699326936.0,3207657541.89286,2081600040.0,0.284812905767515,0.23829489115193103,0.25294363879942605,-0.22893022391777
285,131,2010-12,12639685100.761002,12524297868.0,Age 45-64,9451982862.83576,9953325240.0,77752100638.37401,85128908160.0,1945028997.00365,980444568.0,0.24866936008491103,0.308527777677951,0.38697960505083395,-0.22832275821517398
286,131,2010-12,2931153394.85979,2725347060.0,Age 65 and older,3619175276.71125,3543765696.0,13820111384.433,14501109360.0,66314016.1168155,40604376.0,0.198826856820575,0.32279018366259804,0.5144662517557139,-0.22558533717279503
287,131,2010-12,4692506970.647221,4353018840.0,Younger than 30,1896879552.24492,1955589120.0,9967657240.11364,11447472240.0,5517119782.72209,3004407800.0,0.193523572654804,0.30561537856724796,-0.169427141298263,-0.251575920338119
288,132,2011-01,10911187655.2602,9308645364.0,Age 30-44,5079009394.40286,4590073368.0,56909674087.2384,46649893128.0,3612828412.3722796,3293958696.0,0.274793881188786,0.17664335489920496,0.13505753905838,-0.154130701825294
289,132,2011-01,12864847458.8819,11026419788.0,Age 45-64,8979163071.04677,8073189936.0,69471692247.3499,62939229744.0,2017344496.4648602,1551022128.0,0.28203461836437704,0.144911338126764,0.29184868860930796,-0.189949429499394
290,132,2011-01,2999977388.60698,2716919124.0,Age 65 and older,3603733415.05031,3306093864.0,12461804907.6814,12368032776.0,76528490.8038609,61835184.0,0.26593544915847,0.23075196327508302,0.44509712248153604,-0.092702772513655
291,132,2011-01,4833863446.45358,3832146816.0,Younger than 30,1868289301.2773898,1614760032.0,9934525062.044079,6686636232.0,5880372697.404321,4423634208.0,0.26123339919721,0.224518021326214,-0.0389957603860391,-0.20565971929632199
292,133,2011-02,11277975982.051,10274707680.0,Age 30-44,5303619345.18881,4503584904.0,46878901583.1992,36380413056.0,3533387392.49412,2745719904.0,0.302492678497473,0.244404771168,0.0308282541732072,-0.134123407183982
293,133,2011-02,13016771885.6775,11504430420.0,Age 45-64,9173774084.86817,8086145136.0,55402457200.2951,47100169200.0,2059328077.6889899,1202280408.0,0.28983327644623497,0.266997484019431,0.10414758285704,-0.16443302066842902
294,133,2011-02,3111038308.84665,2867746188.0,Age 65 and older,3860379780.9973702,3558283632.0,9646045797.66805,9210423840.0,71645498.602068,44654736.0,0.432028292144814,0.35719124723989204,0.271554238137621,-0.24942313402008603
295,133,2011-02,4966370106.90514,4506405456.0,Younger than 30,1919167824.2408102,1532780016.0,8698951313.93688,6174700440.0,6017571121.49005,3175637352.0,0.299200015964019,0.36420327788144896,-0.258822205754753,-0.22303164428741298
296,134,2011-03,10805120675.3707,12149714856.0,Age 30-44,5530372990.68273,5560188528.0,39527907361.3151,38968210104.0,3498160007.3826103,2751729720.0,0.12149776964691801,0.32995373886947604,-0.175698283727587,-0.15370693101868899
297,134,2011-03,12829879796.8934,14122245396.0,Age 45-64,9278680770.11736,9689074368.0,44252503900.4747,47612705736.0,2078093813.48052,1227350616.0,0.117059594719021,0.234216076824287,-0.0811294405282161,-0.12027578550047198
298,134,2011-03,2903803436.44899,3347034840.0,Age 65 and older,3853608430.8336205,4116639864.0,8183111669.597771,9450362136.0,91647979.08742909,64495056.0,0.104521018368048,0.33326597564995303,0.040684010749628,-0.10804013678983301
299,134,2011-03,4885413699.801579,5418038556.0,Younger than 30,2072363983.07964,1947989952.0,8830190702.647959,8459274768.0,5781115710.02927,2537813616.0,0.19873665843470997,0.4263768371140129,-0.287189413278119,-0.283180501728475
300,135,2011-04,11058322749.415,11541949524.0,Age 30-44,5024152537.7548,5089459056.0,38650586958.0242,36145076856.0,5552142207.71467,3896574360.0,0.16387822228118398,0.11885327666003401,-0.22719380694318697,0.33862416766202197
301,135,2011-04,12524710736.5019,13055788548.0,Age 45-64,8662481713.199059,8596967112.0,43286001488.5721,39984151128.0,2798387313.3537602,1617972888.0,0.10803756981586099,0.119126661652481,-0.20311848377087102,0.198158414173059
302,135,2011-04,2821363853.5447,2951676660.0,Age 65 and older,3448092395.09362,3439152216.0,8044497532.75897,7738264296.0,78227047.68353009,44710128.0,0.0118037158900983,0.177980728674477,-0.0757711024069129,-0.0516947275989769
303,135,2011-04,4827968897.2088,4975100160.0,Younger than 30,1894439456.37879,1803511440.0,8722583823.66903,8464444272.0,7418696264.50211,3065873280.0,0.16320163754245198,0.19728498832506197,-0.361103662039248,-0.0354695496589944
304,136,2011-05,10940776996.6737,11809898760.0,Age 30-44,5448761794.3163395,5447885136.0,37551867351.4082,37558332216.0,4394183373.64536,3797090904.0,0.153906853639949,0.280740834484003,-0.16441654125310198,0.30246195762635397
305,136,2011-05,12367259608.5417,13332274592.0,Age 45-64,9127870206.79646,9202596456.0,43309126949.5026,40184388072.0,2387341649.78989,1598391120.0,0.0985371228446166,0.185726739798088,-0.0811498912996459,0.224776633338826
306,136,2011-05,2773654949.52352,3030957312.0,Age 65 and older,3845118107.27686,4009176480.0,8626361983.60934,8453950944.0,145482285.228425,108390984.0,0.0820046193730302,0.26800539319521804,0.0617786364829407,0.76610232722563
307,136,2011-05,4743080647.11284,5067327756.0,Younger than 30,2011171842.24076,2029597800.0,8641198222.21948,9201518400.0,6557425455.159161,4140794664.0,0.131194248756256,0.307435188932191,-0.30686404056274796,0.14225401323442902
308,137,2011-06,10966845526.3877,11311496304.0,Age 30-44,5416736878.25894,5330454960.0,40162144416.8133,45541189152.0,3932903802.40684,3536035320.0,0.12294232879863198,0.21305099644940198,-0.24543755951450896,0.07051580925467599
309,137,2011-06,12520575211.9611,12942906972.0,Age 45-64,9443058652.20632,9337094784.0,43915980918.0721,46185160584.0,2277399359.70813,1566970680.0,0.0667026081519679,0.214002106405543,-0.179758045331356,0.14935222162235098
310,137,2011-06,2892592444.7727604,3041735880.0,Age 65 and older,3918993405.3378897,3945983712.0,8371417793.2976,8773800144.0,118897990.146751,82801320.0,0.0788656352088013,0.12044752483033801,-0.0574059285588607,0.6107150527092261
311,137,2011-06,4879899353.11278,5059166280.0,Younger than 30,1996642763.8331602,2039750976.0,8726961206.07367,9934711704.0,5958654307.7057,3921218688.0,0.122601811915898,0.26146906656071,-0.322351888195459,-0.0215217984640279
312,138,2011-07,11250865056.5199,12100195032.0,Age 30-44,5537841469.28175,5599236216.0,43329808462.4103,43820555928.0,4608469755.3601,4075035528.0,0.106866274066613,0.188328355137328,-0.20170480907021002,0.33706936107814
313,138,2011-07,12656365883.9751,13659030240.0,Age 45-64,9162881492.524841,9067446120.0,51575282424.8533,47682570312.0,2409835451.6605,1906999872.0,0.0546400249808623,0.12764538374165,-0.17954232866792802,0.42143221414568394
314,138,2011-07,2944691813.16384,3019641336.0,Age 65 and older,3786286658.8816795,3683114592.0,10023121624.8923,8972880744.0,70539723.3065246,74421624.0,0.0423530050944723,0.10727354167682801,-0.0269575674727196,0.40585927901281105
315,138,2011-07,5076085045.11226,5450665872.0,Younger than 30,2035632364.1168199,2143913184.0,9063406986.43617,9485493408.0,6047832621.74669,4637017344.0,0.134152664314013,0.22702689092992898,-0.00133043535153721,0.0632901909985268
316,139,2011-08,11349405270.4251,12214167552.0,Age 30-44,5630076864.4677105,6036246192.0,43659968519.8025,50239442112.0,4150960352.34079,8524480440.0,0.145713940748943,0.19429934549841799,-0.268783831371786,0.233418665352082
317,139,2011-08,12462348420.7496,13969452720.0,Age 45-64,10005852843.7974,10342150440.0,50211829647.9472,54694773912.0,2279626108.28689,6718860624.0,0.0701442170618647,0.283696807976408,-0.273226473021234,0.171499913524461
318,139,2011-08,2872518149.16753,3260635032.0,Age 65 and older,4166121898.8051205,4298320896.0,10233543680.2793,10350984264.0,102134246.383927,256364988.0,0.096407599612446,0.30260146810323807,-0.139854014648035,0.415494814804803
319,139,2011-08,4976599967.3037,5586777888.0,Younger than 30,2050995169.0265102,2359776816.0,8499586427.83753,9657324528.0,6013480161.26553,21399960776.0,0.14211608789600597,0.133016211665202,-0.107798726298459,0.0822144228119741
320,140,2011-09,11744906328.9205,11446183068.0,Age 30-44,5606291154.53354,5528527224.0,61084145146.9315,61652312208.0,3574592320.3372397,6112561536.0,0.187764011247864,0.19075452674158896,-0.138685022474137,-0.0384208501054881
321,140,2011-09,13341430628.5037,13196321148.0,Age 45-64,10382570211.9219,10206061992.0,64128344411.8667,66545932704.0,2144317524.4732,4910057880.0,0.137870875497766,0.299000007917666,-0.19169039829423004,-0.0499469690906386
322,140,2011-09,3131476191.86091,3103230420.0,Age 65 and older,4893924771.14893,4756285296.0,11949884800.6741,11630884560.0,86886486.22721529,180106704.0,0.14074701787567498,0.538999011058951,-0.167658864932329,-0.27542014733664194
323,140,2011-09,5244595746.09483,5310673704.0,Younger than 30,2075578856.5973802,2154552144.0,9523980336.57507,10252163184.0,5747813542.088429,12851807076.0,0.14676185377452403,0.162324790292659,-0.132861213518132,-0.0628078873256041
324,141,2011-10,12000216709.467,11451160484.0,Age 30-44,5777730780.57892,5887276608.0,60158220653.1962,63720485112.0,3444138162.97814,3567078552.0,0.14237321396885502,0.175508495212197,-0.12721683465238498,-0.0596001729230391
325,141,2011-10,13901134644.5093,12955789380.0,Age 45-64,10027077670.1081,10172705856.0,70263773563.3517,72219552528.0,1832695372.90569,1828164792.0,0.130824207154319,0.153482200914154,-0.148498552678341,-0.19904616574411899
326,141,2011-10,3328889773.5711102,3072088032.0,Age 65 and older,4450562105.42009,4550443752.0,13196508937.5947,13377580032.0,80695009.62886949,75044184.0,0.155732495537962,0.34874870224199495,-0.0639995982211439,-0.389977406361062
327,141,2011-10,5323945015.081039,5158661340.0,Younger than 30,2144196368.43437,2229896112.0,9700652134.17371,10282947624.0,5166600540.08106,4933605648.0,0.163485205108509,0.1634767406616,-0.15656788218651,-0.19393148503759802
328,142,2011-11,12209630758.4129,11106315456.0,Age 30-44,5824670582.05752,6437258448.0,57481950164.4176,60794216688.0,3620102207.56955,2713608996.0,0.18236949388673498,0.155111214990026,-0.172801074043732,0.0146831964353149
329,142,2011-11,13988817626.1563,12600176388.0,Age 45-64,9841832496.64587,10720285752.0,70624737218.6018,74254995144.0,2126243913.04999,1425859020.0,0.13827008779872502,0.109691890831289,-0.131527809071589,0.0613803087333873
330,142,2011-11,3231746724.03766,2832435984.0,Age 65 and older,4419255267.9159,4637998992.0,14120483228.4145,13997361936.0,93705082.2693737,61224264.0,0.103069496528481,0.189533486778365,0.0238913038775996,-0.0188487156627377
331,142,2011-11,5457049703.08877,5031508512.0,Younger than 30,2089148339.35195,2284993680.0,9579521997.075659,10126316928.0,5856410160.25043,3625001160.0,0.17485334709798198,0.126018820211361,-0.106298227526814,0.0574589830607202
332,143,2011-12,12220577711.0718,11927932776.0,Age 30-44,5705711870.38013,5834929776.0,55145736468.069,58371933888.0,3703923503.6574297,2325190416.0,0.13574395729849198,0.10046286579667502,-0.17436365496321202,0.11702073948845598
333,143,2011-12,14146211891.8907,14315026584.0,Age 45-64,10279733054.7849,10792227672.0,66474231610.7727,71199265200.0,1856106078.2820601,905865672.0,0.14298036783166698,0.0842836350437595,-0.16362999668478304,-0.0760664074585398
334,143,2011-12,3420006900.92912,3135444636.0,Age 65 and older,4437608198.92337,4300883400.0,13307881182.5383,13677533472.0,101966424.042669,59337000.0,0.150475358540207,0.21364778852467303,-0.0567939919322145,0.4613449545438161
335,143,2011-12,5424421093.5944605,5210043888.0,Younger than 30,2044127384.5642102,2095441992.0,10163105433.9711,11158733328.0,5644167677.5723295,3005424948.0,0.19688061997912198,0.0715144457338768,-0.0252229405712016,0.000338551910296525
336,144,2012-01,12249839011.5237,10490989632.0,Age 30-44,5577723124.82785,5179014792.0,60167175413.3289,49714934448.0,3509906001.72035,3259738848.0,0.127015717300024,0.12830762752200098,0.0657030727077983,-0.010388669427323
337,144,2012-01,14015997323.1086,12048367908.0,Age 45-64,9798624553.2448,9058031136.0,68135151197.0995,63746532552.0,1912205110.56535,1499042436.0,0.0926817715676109,0.121989103168302,0.0128267030162847,-0.0335131853128533
338,144,2012-01,3505176941.29928,3241012680.0,Age 65 and older,4707323081.484679,4470525864.0,13960632806.8598,14114116056.0,84587417.3262478,72014400.0,0.19289994735964,0.35220778595534796,0.141177122637341,0.164618512334337
339,144,2012-01,5431031374.7557,4333162632.0,Younger than 30,2020134596.79384,1776958728.0,10243565162.6849,7062257808.0,5614373207.59682,4262554104.0,0.13074024562633,0.10044755430260699,0.0561749679461252,-0.036413522553173996
340,145,2012-02,12356862946.5226,12093889632.0,Age 30-44,5734787328.72964,5093612256.0,73186829685.7089,58210416504.0,3265203707.69693,2663906352.0,0.177054375526526,0.131012818582803,0.600048257132136,-0.0297967581765398
341,145,2012-02,14201561796.4503,13182469920.0,Age 45-64,9980703200.340391,9222877512.0,71767845278.34401,70492271712.0,2031194319.2395802,1235033256.0,0.14586028501530998,0.14057778544429,0.49664582759078496,0.0272422704238229
342,145,2012-02,3622161351.70544,3454112112.0,Age 65 and older,4501828921.248429,4328923560.0,15379946611.283998,16159773576.0,102152493.364651,61850688.0,0.20446925409704397,0.216576306922123,0.7545092231065009,0.385086858424155
343,145,2012-02,5535642700.620729,5513449320.0,Younger than 30,2119354291.61385,1762912728.0,11153562782.703999,8139255048.0,5073969850.4231205,2708112428.0,0.223469431198026,0.15014073095796399,0.31816192981177194,-0.14722239102823098
344,146,2012-03,12502610379.8764,14019996852.0,Age 30-44,5619249698.514521,5603739312.0,69135063659.2573,65481907896.0,3770820106.42922,2934324480.0,0.153936287243513,0.00783260923270612,0.6803930106422421,0.0663563571207131
345,146,2012-03,14083968984.5683,15631606224.0,Age 45-64,9695469391.06117,10064148312.0,77729169489.5982,77283649728.0,1989960223.7808,1136016240.0,0.10687824674307901,0.0387110192113658,0.6231728177036949,-0.0744158798711191
346,146,2012-03,3551988647.46655,3943278648.0,Age 65 and older,4475716931.489429,4706001000.0,15966396735.2936,16495716936.0,67556810.493773,48658080.0,0.178140902769927,0.14316558053910902,0.7455116215241719,-0.24555333357645298
347,146,2012-03,5535851986.12467,6169692144.0,Younger than 30,2037194386.28108,1897240200.0,11097052873.7641,10228630752.0,5460462877.83002,2287823304.0,0.13873167941332,-0.0260523684672476,0.20916166367986702,-0.098506174931012
348,147,2012-04,12678653278.83,12863405640.0,Age 30-44,5697303689.4227,5770358208.0,66270022502.4434,60937235688.0,3813850258.29655,2710055112.0,0.11449158682007801,0.13378615379512301,0.6859069336266899,-0.304503170831315
349,147,2012-04,14534149570.7557,14660057952.0,Age 45-64,9981421972.16858,9883554816.0,76028636110.3504,71717703672.0,2077535490.1829603,1180441488.0,0.122878016758762,0.14965599928888002,0.793653276329723,-0.270419488018022
350,147,2012-04,3593693473.90979,3734509416.0,Age 65 and older,4411917062.86499,4429272888.0,15523623303.8954,15151662024.0,99709625.95595029,60612360.0,0.265216297777007,0.287896728558175,0.958018160717523,0.355674043250335
351,147,2012-04,5707769514.2364,5700384096.0,Younger than 30,2067670432.8404698,1961501784.0,11057402316.2361,10601631192.0,5235899364.14394,2131433880.0,0.145782780783252,0.0876015202875564,0.252489927433242,-0.30478735246357
352,148,2012-05,12740818032.0239,13854724860.0,Age 30-44,5705866528.691279,5793584664.0,63666224159.3315,66171428952.0,4359323921.0469,3990516720.0,0.173145099848426,0.0634557299520861,0.7618308654240699,0.0509405281280566
353,148,2012-05,14538133332.4703,15673933872.0,Age 45-64,9852942532.5448,10045543032.0,74524354437.8298,74656599312.0,2208740117.1047697,1580491752.0,0.175638392671953,0.0915987765007784,0.857850844418353,-0.011198365516444998
354,148,2012-05,3612493404.1606,3979244328.0,Age 65 and older,4646568321.2157,4916405808.0,15690347900.7714,15805730568.0,115077911.851631,86095512.0,0.312867163204706,0.22628819971526898,0.86962648265871,-0.20569489432811103
355,148,2012-05,5743344783.9739895,6190412184.0,Younger than 30,2255434350.3706,2302104048.0,10520600716.3368,11613199776.0,5500344478.44956,3654395892.0,0.221632482065169,0.13426613292545,0.26209602276076505,-0.117465078920417
356,149,2012-06,12524998048.5747,12953145036.0,Age 30-44,5576085626.42107,5400068880.0,64331852151.3366,72029774760.0,5076951504.7427,4391145120.0,0.14513099663211498,0.0130596582322497,0.581640183342396,0.24182727903294798
357,149,2012-06,14336405008.5058,14913981324.0,Age 45-64,9588011956.568659,9270549360.0,75554298401.107,76050362160.0,2550025956.28502,1726731888.0,0.15228992654155,-0.00712699458872712,0.646640635181558,0.101955454584511
358,149,2012-06,3668420508.30609,3737653368.0,Age 65 and older,4269906311.47429,4168667904.0,15025693979.2256,15131014488.0,92360327.320717,66817968.0,0.228789584452678,0.0564331249829548,0.7245679454355259,-0.19303257484301
359,149,2012-06,5610358322.94015,5811540120.0,Younger than 30,2103145877.51341,2125938168.0,10824676978.676,12126464760.0,6320366662.481811,4074052008.0,0.148714985505477,0.0422537814733714,0.22061566770151297,0.0389759746039444
360,150,2012-07,12753637562.2808,13560742344.0,Age 30-44,5587019682.44845,5727962208.0,69494450860.7178,74967808128.0,6058158632.12191,5554436580.0,0.12070444386536401,0.0229899198808869,0.7107908957425579,0.363040037770193
361,150,2012-07,14412596445.3813,15425093760.0,Age 45-64,9309244739.89917,9294194856.0,80287625809.1182,80813205888.0,2908322708.44626,2395197024.0,0.129296406038266,0.0250069019434107,0.69481647820613,0.256002718808782
362,150,2012-07,3653804683.2802796,3812058552.0,Age 65 and older,4155487422.6340704,4131147504.0,17211399868.7865,16824421872.0,126399090.326385,130516080.0,0.262420972501881,0.12164511877343198,0.8750301438309191,0.753738671437753
363,150,2012-07,5670916895.03849,6082896840.0,Younger than 30,2097099260.93713,2229825696.0,11077927561.7745,12219522984.0,6031738474.47955,5001122976.0,0.115991510550621,0.0400727569759654,0.2882327211038,0.0785215160929102
364,151,2012-08,12936420387.6993,13951842768.0,Age 30-44,5378165604.108089,5735787240.0,73073119945.6367,85226939448.0,4019064612.3566604,8221268448.0,0.142267183465603,-0.0497757948306029,0.69641492550816,-0.035569556893722
365,151,2012-08,14569645829.9042,16232858568.0,Age 45-64,9272658407.21614,9565031808.0,89373975216.0568,94948664352.0,2175992870.95005,6493826676.0,0.162025377326307,-0.075140913537127,0.735973248646491,-0.0334928733595352
366,151,2012-08,3795602844.15398,4244556456.0,Age 65 and older,4380884766.75083,4453337832.0,18675528965.3924,19024702752.0,108247580.536586,273306216.0,0.30175760682927,0.0360645330469063,0.837960745256525,0.0660824558461157
367,151,2012-08,5796206913.6418,6387598872.0,Younger than 30,2156154476.83164,2470615776.0,12022648802.2084,13941035472.0,5446773015.70677,19749208352.0,0.143342191161762,0.0469701029557026,0.443571191128558,-0.0771381051245343
368,152,2012-09,12970263713.4996,12446558928.0,Age 30-44,5760947570.48429,5480576232.0,75359271976.2433,72172592904.0,4161990527.0023203,6657061344.0,0.0873982055028233,-0.00867337539586288,0.17063886688478302,0.0890788264123252
369,152,2012-09,14886910746.3562,14482629300.0,Age 45-64,9843034912.85387,9431687016.0,85495463752.8036,82861295688.0,2155839897.58502,4501114368.0,0.0974747535751621,-0.0758740223807177,0.24517445801791699,-0.0832869025161064
370,152,2012-09,3781784274.03331,3644100960.0,Age 65 and older,4380375525.60976,4108180368.0,17868577037.9385,16921066344.0,94088434.6212641,189731928.0,0.17429274233526001,-0.13626283699698402,0.454839161777391,0.0534417863757031
371,152,2012-09,5782875894.82145,5736717372.0,Younger than 30,2119518379.98655,2127759168.0,11582925548.3112,11719573560.0,5326829801.90213,11017732600.0,0.080224034039053,-0.0124355198710846,0.143131781036231,-0.142709462191121
372,153,2012-10,13062028610.5073,12647668020.0,Age 30-44,5745306253.823071,5971590840.0,75442212281.8378,84597543312.0,3982406512.9540896,4283257668.0,0.104487884670886,0.0143214320668115,0.32763495386616803,0.20077469715334698
373,153,2012-10,14961688561.3133,14135147976.0,Age 45-64,9957841488.33841,10258215888.0,89406468417.5713,95996371032.0,2289325604.08648,2363266032.0,0.0910294665503431,0.008405829600348191,0.329229656951718,0.292698580752451
374,153,2012-10,3817435310.6535897,3700842192.0,Age 65 and older,4448146848.37495,4748369376.0,18749251731.1129,19899302712.0,95898115.98130809,83993736.0,0.204666713144501,0.0434958950790256,0.48751139327140103,0.11925710325533001
375,153,2012-10,5868311212.32722,5744344056.0,Younger than 30,2129512560.5880198,2264907120.0,11948981276.1519,13362087768.0,5421485826.37502,5228859384.0,0.11353385644036099,0.0157007350304756,0.299441391378228,0.0598454268674049
376,154,2012-11,13060817389.4003,12113865648.0,Age 30-44,5539908773.37643,6109931832.0,78759833149.3728,81402568776.0,3512071393.8761396,2605235400.0,0.0907186722717919,-0.0508487609506649,0.338985403722914,-0.0399370713171088
377,154,2012-11,15389685767.0882,14246732096.0,Age 45-64,10019705359.3793,10843876560.0,87972820743.2505,90513618384.0,1961581190.01808,1288585848.0,0.130677195088168,0.0115286859752728,0.218956626533612,-0.0962740145235397
378,154,2012-11,4023328605.8217297,3587913144.0,Age 65 and older,4718420013.51689,4922692608.0,19003035216.0955,18748731384.0,76937418.1213238,50372256.0,0.26672347204582003,0.0613828542203356,0.339447495158348,-0.177250117698434
379,154,2012-11,5940660617.73778,5600059008.0,Younger than 30,2142252964.7500398,2356781232.0,13319023342.6781,13849977048.0,4771815250.37286,2883991308.0,0.11299801931051599,0.0314169586674744,0.36772107237763896,-0.204416445483289
380,155,2012-12,13101215276.8816,12508537776.0,Age 30-44,5836026458.9269705,5878261824.0,83113619693.9814,83527202016.0,3644726799.37551,2244365040.0,0.0486760791583456,0.00742631868137167,0.430947999363293,-0.0347607556971798
381,155,2012-12,15465045597.6683,15371005704.0,Age 45-64,9883743643.3277,10296590664.0,93238497030.8383,94318378128.0,1972302851.21227,973509144.0,0.0737671784123877,-0.0459253662045983,0.324709993327291,0.0746727402205831
